web_name,gw,SoT,player_id
Adams,8,0.0,60
Mitchell,8,0.0,210
Schlupp,8,1.0,214
Toti,8,0.0,567
Irving,8,0.0,576
Robinson,8,0.0,255
Lukić,8,0.0,249
O'Shea,8,0.0,630
Huijsen,8,0.0,580
O’Reilly,8,0.0,607
Chiesa,8,0.0,636
Gruda,8,0.0,595
Tosin,8,0.0,187
Ward-Prowse,8,0.0,531
Kilman,8,0.0,524
Doyle,8,0.0,544
Cairney,8,0.0,243
Reed,8,0.0,254
Diop,8,1.0,245
Roerslev,8,0.0,105
Yarmoliuk,8,0.0,111
Van de Ven,8,0.0,506
Bednarek,8,0.0,455
Aina,8,0.0,422
Bergvall,8,0.0,481
Stephens,8,0.0,472
Almirón,8,0.0,391
Phillips,8,0.0,359
Miley,8,0.0,411
Stones,8,1.0,362
Lewis,8,0.0,355
Walker,8,0.0,363
Tete,8,0.0,257
Vestergaard,8,0.0,307
Elliott,8,0.0,319
Morsy,8,0.0,278
Davis,8,0.0,267
Mainoo,8,0.0,378
Gomez,8,0.0,714
Lamptey,8,0.0,131
Robertson,8,0.0,335
Okoli,8,0.0,301
Tsimikas,8,0.0,337
Dorgu,8,,766
Danso,8,,767
Davies,8,0.0,669
Faes,8,0.0,291
Ricardo,8,0.0,302
Udogie,8,0.0,505
Kamara,8,0.0,42
F.Kadıoğlu,8,0.0,628
Disasi,8,0.0,167
Eriksen,8,0.0,370
André,8,0.0,642
Scarlett,8,0.0,500
Skipp,8,0.0,501
Hughes,8,0.0,203
Bree,8,0.0,457
White,8,0.0,24
Longstaff,8,0.0,410
Vinicius,8,0.0,258
Cajuste,8,0.0,619
Akanji,8,0.0,340
Edouard,8,0.0,198
Chilwell,8,0.0,160
Veltman,8,0.0,145
Webster,8,0.0,147
Boly,8,0.0,425
Y. Chermiti,8,0.0,237
George,8,,696
Sangaré,8,0.0,442
Mings,8,0.0,49
Manning,8,0.0,467
Dragusin,8,0.0,486
Bogarde,8,0.0,598
Butler-Oyedeji,8,0.0,665
Jensen,8,0.0,95
Gray,8,0.0,489
Livramento,8,0.0,409
Diego Carlos,8,0.0,35
Agbadou,8,,720
Smallbone,8,0.0,471
Lewis-Skelly,8,0.0,597
Philip,8,0.0,76
G.Rodríguez,8,0.0,588
Esse,8,,730
Yoro,8,0.0,572
Jebbison,8,0.0,69
Coleman,8,0.0,221
Pedro Lima,8,0.0,561
Brereton Díaz,8,0.0,584
Álvarez,8,0.0,511
H.Clarke,8,0.0,266
Obi,8,,776
Ugochukwu,8,0.0,188
Mheuka,8,,781
Dawson,8,0.0,542
L.Guilherme,8,0.0,526
Kiwior,8,0.0,8
Burgess,8,0.0,263
Burns,8,0.0,264
Coady,8,0.0,288
Renato Veiga,8,0.0,184
Hall,8,0.0,399
Fraser,8,0.0,397
Osula,8,0.0,590
Morato,8,0.0,653
Coulibaly,8,,726
Coufal,8,0.0,516
Mudryk,8,0.0,179
Alves,8,0.0,606
Dixon,8,0.0,627
Ream,8,0.0,253
Ogbene,8,0.0,632
Kaboré,8,0.0,626
Stansfield,8,0.0,256
Benda,8,0.0,242
J.Araujo,8,0.0,592
Harris,8,0.0,702
Godo,8,0.0,605
Leno,8,0.0,248
King,8,0.0,604
Berge,8,0.0,622
Todibo,8,0.0,591
Lankshear,8,0.0,609
Swinkels,8,0.0,640
Jørgensen,8,0.0,581
Moore,8,0.0,610
Meupiyou,8,0.0,637
Collyer,8,0.0,613
Metcalfe,8,0.0,614
Rushworth,8,0.0,615
G.Nunes,8,0.0,634
Setford,8,0.0,639
Nelson,8,0.0,10
Mbabu,8,0.0,250
Townsend,8,0.0,583
Oulad M'hand,8,0.0,638
Begovic,8,0.0,624
Dewsbury-Hall,8,0.0,166
Deivid,8,0.0,165
D.D.Fofana,8,0.0,164
Chukwuemeka,8,0.0,161
B.Traore,8,0.0,534
Zouma,8,0.0,532
N.Aguerd,8,0.0,529
Humphreys,8,0.0,273
Choudhury,8,0.0,287
Cannon,8,0.0,286
B.Soumaré,8,0.0,285
Cresswell,8,0.0,517
Sterling,8,0.0,186
Areola,8,0.0,513
Foderingham,8,0.0,522
Fabianski,8,0.0,521
Bentley,8,0.0,536
Clyne,8,0.0,196
Chadi Riad,8,0.0,195
Podence,8,0.0,562
Wiley,8,0.0,575
Pivas,8,0.0,574
Earthy,8,0.0,519
Paulsen,8,0.0,75
Brierley,8,0.0,87
Cornet,8,0.0,515
Ebiowei,8,0.0,197
Mykolenko,8,0.0,231
Maupay,8,0.0,229
J.Virginia,8,0.0,227
Iroegbunam,8,0.0,226
Holgate,8,0.0,225
Pickford,8,0.0,235
Patterson,8,0.0,234
Fábio Silva,8,0.0,545
Mosquera,8,0.0,558
King,8,0.0,604
Kalajdžić,8,0.0,555
Tuanzebe,8,0.0,282
Muric,8,0.0,568
Sánchez,8,0.0,185
Armstrong,8,0.0,603
Trevitt,8,0.0,602
Moran,8,0.0,601
Hoever,8,0.0,552
Hodge,8,0.0,551
H.Bueno,8,0.0,549
Gonzalez,8,0.0,547
Fraser,8,0.0,397
Woolfenden,8,0.0,284
Walton,8,0.0,283
José Sá,8,0.0,554
Frank,8,,752
Jorginho,8,0.0,7
Hein,8,0.0,5
Fábio Vieira,8,0.0,1
Raya,8,0.0,15
Ramsdale,8,0.0,14
Johnstone,8,0.0,204
Holding,8,0.0,202
Henderson,8,0.0,201
Ward,8,0.0,215
Rak-Sakyi,8,0.0,695
Ozoh,8,0.0,212
Matthews,8,0.0,209
Neto,8,0.0,73
Sousa,8,0.0,56
Sinisalo,8,0.0,55
Olsen,8,0.0,51
Nedeljkovic,8,0.0,50
C.Doucouré,8,0.0,193
Dobbin,8,0.0,37
Diaby,8,0.0,34
Dendoncker,8,0.0,33
Martinez,8,0.0,47
Marschall,8,0.0,46
Kesler-Hayden,8,0.0,43
O'Brien-Whitmarsh,8,,693
Nallo,8,,692
Kukonki,8,,691
Iling Jr,8,0.0,41
Cashin,8,,763
Vitor Reis,8,,733
Khusanov,8,,732
A. Garcia,8,,731
Ajayi,8,,729
Hause,8,0.0,40
Monga,8,,792
Charlie Tasker,8,,791
Gower,8,,790
Neave,8,,789
Dermot Mee,8,,788
Adu-Adjei,8,,722
Hennessey,8,,721
Djiga,8,,769
Mané,8,,784
Graczyk,8,,783
Samuels-Smith,8,,782
Morgan,8,,780
Koné,8,,779
Moorhouse,8,,778
Fredricson,8,,777
Gauci,8,0.0,39
Coby Ebere,8,,775
Anselmino,8,,774
Heath,8,,773
Willian,8,,772
Amougou,8,,771
Harrison,8,,224
Guardiola,8,,736
Davies,8,,669
Cahill,8,,668
Fletcher,8,0.0,667
Kporha,8,0.0,666
Pond,8,0.0,664
Samuels,8,0.0,663
Nichols,8,0.0,662
Yogane,8,0.0,661
Jaros,8,0.0,660
Kabia,8,0.0,659
Heaven,8,0.0,658
Kacurri,8,0.0,657
Umeh-Chibueze,8,0.0,644
Amissah,8,,690
Zych,8,0.0,641
Young,8,0.0,656
Forbs,8,0.0,655
Meghoma,8,0.0,649
Orford,8,,701
King,8,,604
Dorrington,8,,699
Mubama,8,,698
Acheampong,8,,697
Wheatley,8,0.0,648
Rodney,8,0.0,647
Agbinone,8,0.0,646
J.Cuenca,8,0.0,586
Dennis,8,0.0,599
Casey,8,0.0,643
Williams-Barnett,8,,689
Brits,8,,704
Alleyne,8,,703
Harris,8,,702
Slater,8,,685
Hardy,8,,684
Olusesi,8,,683
Edozie,8,,459
McConville,8,,681
Rak-Sakyi,8,,695
Cartwright,8,,694
Scarles,8,,677
Marsh,8,,676
Wilson-Esbrand,8,,675
Amass,8,,670
Fitzgerald,8,,673
Nyoni,8,,688
Winterburn,8,,687
Mayers,8,,686
Tomiyasu,8,0.0,22
Tierney,8,0.0,21
Buendia,8,0.0,31
Anthony,8,0.0,61
Aarons,8,0.0,59
Kinsey,8,,680
Broggio,8,,679
Bates,8,,678
Simpson-Pusey,8,,672
Wright,8,,671
Maghoma,8,,674
Sarmiento,8,0.0,141
Peupion,8,0.0,140
Offiah,8,0.0,139
O’Mahony,8,0.0,138
Moder,8,0.0,137
Arrizabalaga,8,0.0,152
Ângelo,8,0.0,151
Andrey Santos,8,0.0,150
McTominay,8,0.0,381
Malacia,8,0.0,379
Milner,8,0.0,134
Mazilu,8,0.0,133
March,8,0.0,132
Grønbæk,8,,734
Undav,8,0.0,143
Steele,8,0.0,142
Akinmboni,8,,712
Okoduwa,8,,711
Jimoh,8,,710
Danns,8,,709
Wilson-Brown,8,,708
Rees-Dottin,8,,707
Abbott,8,,706
Arthur,8,,705
Tom Taylor,8,,800
Boniface,8,,799
Jay Robinson,8,,798
Kozlowski,8,0.0,130
Harness,8,0.0,271
Evans,8,0.0,371
Marcal,8,0.0,297
Bajcetic,8,0.0,312
A.Becker,8,0.0,310
Ward,8,0.0,215
Thomas,8,0.0,20
Endo,8,0.0,320
Rodrigo,8,0.0,360
Ortega Moreno,8,0.0,358
João Cancelo,8,0.0,353
Bayindir,8,0.0,367
Lindelof,8,0.0,376
Bergström,8,0.0,154
Hannibal,8,0.0,373
B.Badiashile,8,0.0,153
Kelleher,8,0.0,325
R.Williams,8,0.0,334
Quansah,8,0.0,333
N.Phillips,8,0.0,332
Morton,8,0.0,331
McConnell,8,0.0,330
Carson,8,0.0,344
Verbruggen,8,0.0,146
Casadei,8,0.0,158
Broja,8,0.0,156
Bettinelli,8,0.0,155
Heaton,8,0.0,374
Maresca,8,,740
Hürzeler,8,,739
Iraola,8,,738
Emery,8,,737
Silcott-Duberry,8,,728
McKenna,8,,727
Sherif,8,,724
Sadi,8,,723
Barrenechea,8,0.0,30
Alex Moreno,8,0.0,26
Zinchenko,8,0.0,25
Kayi Sanda,8,,719
Welington,8,,718
Jake Evans,8,,797
Kinsky,8,,716
Godfrey,8,,715
Gómez,8,,714
Soler,8,,713
Cassanova,8,,760
Eyestone,8,,759
Knight,8,,758
Kayode,8,,757
Porter,8,,756
Van Nistelrooy,8,,754
Silva,8,,753
N.Gonzalez,8,,765
Palmer,8,,182
Yang,8,,717
Olabade Aluko,8,,796
Harry Howell,8,,795
Freddie Simmonds,8,,794
Jack Henry-Francis,8,,793
Golding,8,0.0,292
Stolarczyk,8,0.0,304
Souttar,8,0.0,303
Genesis Antwi,8,,787
Benjamin Fredrick,8,,786
Echeverri,8,,785
Bobb,8,0.0,343
Aké,8,0.0,341
J.Alvarez,8,0.0,352
Glasner,8,,741
Kristiansen,8,0.0,296
Iversen,8,0.0,294
Hermansen,8,0.0,293
Arteta,8,,735
Pereira,8,,751
Potter,8,,750
Postecoglou,8,,749
Rusk,8,,748
Nuno,8,,747
Howe,8,,746
Amorim,8,,745
Slot,8,,744
McKenna,8,,727
Moyes,8,,742
Ederson M.,8,0.0,347
Charles,8,0.0,458
Whiteman,8,0.0,510
Vicario,8,0.0,508
Veliz,8,0.0,507
Bella-Kotchap,8,0.0,456
Devine,8,0.0,485
Bryan,8,0.0,483
Reguilón,8,0.0,496
Lo Celso,8,0.0,493
Højbjerg,8,0.0,490
Solomon,8,0.0,502
Hickey,8,0.0,93
Henry,8,0.0,92
Al-Hamadi,8,0.0,260
Dasilva,8,0.0,90
Forster,8,0.0,488
E.Royal,8,0.0,487
Worrall,8,0.0,448
Ui-jo,8,0.0,446
Turner,8,0.0,445
Toffolo,8,0.0,444
Sels,8,0.0,443
Panzo,8,0.0,441
Peart-Harris,8,0.0,103
Da Silva Moreira,8,0.0,428
C.Miguel,8,0.0,427
Bowler,8,0.0,426
Flekken,8,0.0,91
Zabarnyi,8,0.0,85
Travers,8,0.0,84
Smith,8,0.0,81
Ji-soo,8,0.0,96
Chirewa,8,0.0,538
Chiquinho,8,0.0,537
Mepham,8,0.0,72
Hill,8,0.0,68
H.Traorè,8,0.0,67
Faivre,8,0.0,66
Senesi,8,0.0,79
Marc Guiu,8,0.0,178
Ahamada,8,0.0,190
Edozie,8,0.0,459
Cundle,8,0.0,540
Chiwome,8,0.0,539
M.Sarr,8,0.0,176
Lukaku,8,0.0,175
Lavia,8,0.0,174
Kellyman,8,0.0,173
Gilchrist,8,0.0,170
Gallagher,8,0.0,169
Petrović,8,0.0,183
Bazunu,8,0.0,454
Amo-Ameyaw,8,0.0,451
Larios,8,0.0,464
Lallana,8,0.0,463
Edwards,8,0.0,460
W.Fofana,8,0.0,189
Lascelles,8,0.0,407
Cozier-Duberry,8,0.0,118
Barco,8,0.0,116
Baker-Boaitey,8,0.0,114
Igor,8,0.0,128
I.Osman,8,0.0,127
Gross,8,0.0,125
Gilmour,8,0.0,124
A.Murphy,8,0.0,390
Onyeka,8,0.0,102
Mee,8,0.0,100
Konak,8,0.0,97
Zanka,8,0.0,112
Omobamidele,8,0.0,440
Toney,8,0.0,108
Thiago,8,0.0,107
Dahoud,8,0.0,119
Edmundson,8,0.0,269
Slicker,8,0.0,280
Ndaba,8,0.0,279
Luongo,8,0.0,277
Ladapo,8,0.0,276
Pellistri,8,0.0,384
Onana,8,0.0,233
Doak,8,0.0,318
Clark,8,0.0,315
Baggott,8,0.0,261
Valdimarsson,8,0.0,109
O'Brien,8,0.0,582
O.Richards,8,0.0,438
Mighten,8,0.0,435
Wood,8,0.0,447
Taylor,8,0.0,281
Stewart,8,0.0,473
Wilson,8,0.0,259
White,8,0.0,24
Trippier,8,0.0,418
Haaland,9,3.0,351
M.Salah,9,2.0,328
Palmer,9,1.0,182
Isak,9,1.0,401
Cunha,9,2.0,541
Semenyo,9,0.0,78
Mbeumo,9,3.0,99
Wissa,9,3.0,110
Watkins,9,2.0,58
Wood,9,2.0,447
N.Jackson,9,1.0,180
Strand Larsen,9,2.0,566
Bowen,9,1.0,514
Raúl,9,1.0,252
Madueke,9,2.0,177
Delap,9,1.0,268
Evanilson,9,1.0,617
Garnacho,9,0.0,372
Kluivert,9,1.0,71
B.Fernandes,9,0.0,366
Luis Díaz,9,0.0,327
Mateta,9,1.0,207
Iwobi,9,1.0,247
Son,9,0.0,503
Eze,9,1.0,199
Mitoma,9,1.0,136
Solanke,9,0.0,82
I.Sarr,9,2.0,585
Vardy,9,1.0,306
Havertz,9,0.0,4
Savinho,9,1.0,571
Szoboszlai,9,0.0,336
Kudus,9,0.0,525
Trossard,9,0.0,23
Saka,9,1.0,17
João Pedro,9,0.0,129
Welbeck,9,1.0,148
Johnson,9,0.0,275
Schade,9,0.0,106
O.Dango,9,1.0,74
Gakpo,9,0.0,321
Rogers,9,0.0,54
Martinelli,9,0.0,9
Muniz,9,0.0,251
Elanga,9,0.0,432
Gordon,9,0.0,398
Enzo,9,0.0,168
Beto,9,2.0,218
Enciso,9,0.0,121
Gibbs-White,9,0.0,433
Hudson-Odoi,9,1.0,434
Calvert-Lewin,9,0.0,220
Maddison,9,2.0,494
Kulusevski,9,1.0,492
Foden,9,0.0,348
Barnes,9,0.0,392
Marmoush,9,,755
Hutchinson,9,0.0,274
Neto,9,2.0,73
Tavernier,9,0.0,83
J.Murphy,9,0.0,402
Ndiaye,9,0.0,232
Duran,9,1.0,38
Rashford,9,0.0,385
Lewis-Potter,9,0.0,98
Onuachu,9,1.0,470
Ødegaard,9,0.0,13
Souček,9,0.0,530
M.Fernandes,9,0.0,623
P.M.Sarr,9,0.0,499
Minteh,9,0.0,135
De Bruyne,9,0.0,345
Diogo J.,9,0.0,317
Mac Allister,9,1.0,329
Amad,9,1.0,364
Joelinton,9,0.0,403
Muñoz,9,0.0,211
Szmodics,9,2.0,611
Jones,9,0.0,324
Nketiah,9,0.0,11
Georginio,9,0.0,618
Christie,9,0.0,63
Tielemans,9,1.0,57
Kovačić,9,1.0,354
Darwin,9,0.0,316
Gvardiol,9,0.0,350
Nørgaard,9,0.0,101
Zirkzee,9,0.0,389
Nkunku,9,0.0,181
Adama,9,1.0,239
Baleba,9,2.0,115
Merino,9,1.0,633
Bernardo,9,0.0,342
Lindstrøm,9,1.0,577
Brooks,9,0.0,62
Buonanotte,9,0.0,117
Schär,9,0.0,415
M.Asensio,9,,762
Tonali,9,0.0,417
Smith Rowe,9,0.0,19
Archer,9,0.0,27
Højlund,9,2.0,375
Rice,9,0.0,16
Bruno G.,9,0.0,394
Dibling,9,0.0,608
De Ligt,9,0.0,593
A.Doucoure,9,1.0,217
Cucurella,9,0.0,163
Doku,9,0.0,346
Wilson,9,0.0,259
McNeil,9,1.0,230
Andreas,9,0.0,240
Yates,9,1.0,449
Nwaneri,9,0.0,12
Ndidi,9,0.0,300
J.Ayew,9,0.0,192
Pedro Porro,9,0.0,495
Romero,9,0.0,498
Armstrong,9,1.0,603
Kamaldeen,9,0.0,462
Sarabia,9,0.0,565
Aït-Nouri,9,1.0,533
Malen,9,,725
Alexander-Arnold,9,0.0,311
Casemiro,9,2.0,368
Damsgaard,9,1.0,89
Tel,9,,768
J.Gomes,9,0.0,553
Richarlison,9,0.0,497
Virgil,9,1.0,339
Jota Silva,9,0.0,596
Ayari,9,0.0,600
Guedes,9,0.0,548
Sessegnon,9,0.0,579
C.Soler,9,0.0,654
Milenković,9,0.0,573
Emerson,9,1.0,520
Enes Ünal,9,0.0,65
Lerma,9,0.0,206
G.Jesus,9,1.0,2
Aribo,9,0.0,452
Harwood-Bellis,9,0.0,461
Sancho,9,0.0,386
Thomas,9,0.0,20
Mavididi,9,0.0,298
Guéhi,9,1.0,200
Anderson,9,0.0,423
Dominguez,9,1.0,431
Adingra,9,0.0,113
Alcaraz,9,0.0,450
Estupiñan,9,1.0,122
Mangala,9,0.0,651
O'Riley,9,0.0,629
El Khannouss,9,0.0,635
N.Semedo,9,1.0,559
Calafiori,9,0.0,578
Pinnock,9,0.0,104
Hinshelwood,9,0.0,126
Collins,9,0.0,88
Sinisterra,9,0.0,80
Walker-Peters,9,0.0,476
N.Williams,9,0.0,437
Chalobah,9,0.0,159
Martinez,9,0.0,47
Broadhead,9,0.0,262
Justin,9,0.0,295
Harrison,9,0.0,224
Onana,9,1.0,233
Nelson,9,0.0,10
Bailey,9,0.0,28
Munetsi,9,,770
Maatsen,9,0.0,45
Wharton,9,1.0,216
McGinn,9,0.0,48
Gana,9,0.0,222
Gündogan,9,0.0,625
Mario Jr.,9,0.0,557
Füllkrug,9,0.0,589
Lacroix,9,0.0,650
João Félix,9,0.0,621
Sosa,9,0.0,620
Gabriel,9,0.0,3
Scott,9,0.0,77
Van Hecke,9,0.0,144
Dalot,9,0.0,369
Maguire,9,0.0,377
Van den Berg,9,2.0,338
Barkley,9,1.0,29
Gravenberch,9,0.0,323
Andersen,9,0.0,191
L.Paquetá,9,0.0,527
Mavropanos,9,0.0,528
Bellegarde,9,0.0,535
Kerkez,9,0.0,70
A.Fatawu,9,0.0,570
Ings,9,0.0,523
Jaden,9,0.0,569
C.Richards,9,0.0,194
Carvalho,9,0.0,314
Bentancur,9,0.0,480
Murillo,9,0.0,436
Rúben,9,1.0,361
Wan-Bissaka,9,0.0,388
Sugawara,9,0.0,474
Grealish,9,0.0,349
Ramsey,9,0.0,53
Bissouma,9,0.0,482
Awoniyi,9,0.0,424
Burn,9,0.0,395
Bassey,9,0.0,241
Taylor,9,0.0,281
Kamada,9,0.0,205
Summerville,9,1.0,587
J.Timber,9,0.0,6
Cash,9,0.0,32
Tarkowski,9,0.0,236
Daka,9,0.0,289
Wieffer,9,0.0,149
Greaves,9,0.0,270
Gusto,9,0.0,171
Janelt,9,0.0,94
Cook,9,0.0,64
Devenny,9,0.0,645
Hirst,9,1.0,272
Antonio,9,0.0,512
Winks,9,0.0,309
McAtee,9,0.0,357
Digne,9,0.0,36
Konaté,9,0.0,326
Konsa,9,1.0,44
De Cordova-Reid,9,0.0,290
Caicedo,9,0.0,157
S.Bueno,9,1.0,564
Johnson,9,0.0,275
Colwill,9,0.0,162
Downes,9,0.0,518
Castagne,9,0.0,244
R.Gomes,9,0.0,563
O'Brien,9,0.0,582
Doherty,9,0.0,543
James,9,0.0,172
Keane,9,0.0,228
Young,9,0.0,656
Branthwaite,9,0.0,219
Hee Chan,9,0.0,550
Ugarte,9,0.0,652
Ferguson,9,1.0,123
Antony,9,0.0,365
Matheus N.,9,0.0,356
Bradley,9,0.0,313
McAteer,9,0.0,299
Mount,9,0.0,382
Mazraoui,9,0.0,594
Chaplin,9,0.0,265
Willock,9,0.0,420
Dunk,9,0.0,120
Werner,9,0.0,509
Spence,9,0.0,504
Ajer,9,0.0,86
Garner,9,0.0,223
Pau,9,1.0,52
M.França,9,0.0,208
Odobert,9,0.0,612
J.Clarke,9,0.0,631
Saliba,9,0.0,18
Adams,9,0.0,60
Mitchell,9,0.0,210
Schlupp,9,0.0,214
Toti,9,0.0,567
Irving,9,0.0,576
Robinson,9,0.0,255
Lukić,9,0.0,249
O'Shea,9,0.0,630
Huijsen,9,0.0,580
O’Reilly,9,0.0,607
Chiesa,9,0.0,636
Gruda,9,0.0,595
Tosin,9,0.0,187
Ward-Prowse,9,0.0,531
Kilman,9,0.0,524
Doyle,9,0.0,544
Cairney,9,0.0,243
Reed,9,0.0,254
Diop,9,0.0,245
Roerslev,9,0.0,105
Yarmoliuk,9,0.0,111
Van de Ven,9,0.0,506
Bednarek,9,0.0,455
Aina,9,0.0,422
Bergvall,9,0.0,481
Stephens,9,0.0,472
Almirón,9,1.0,391
Phillips,9,0.0,359
Miley,9,0.0,411
Stones,9,0.0,362
Lewis,9,0.0,355
Walker,9,0.0,363
Tete,9,0.0,257
Vestergaard,9,0.0,307
Elliott,9,0.0,319
Morsy,9,0.0,278
Davis,9,0.0,267
Mainoo,9,0.0,378
Gomez,9,0.0,714
Lamptey,9,0.0,131
Robertson,9,0.0,335
Okoli,9,0.0,301
Tsimikas,9,0.0,337
Dorgu,9,,766
Danso,9,,767
Davies,9,0.0,669
Faes,9,0.0,291
Ricardo,9,0.0,302
Udogie,9,0.0,505
Kamara,9,0.0,42
F.Kadıoğlu,9,0.0,628
Disasi,9,0.0,167
Eriksen,9,0.0,370
André,9,0.0,642
Scarlett,9,0.0,500
Skipp,9,0.0,501
Hughes,9,0.0,203
Bree,9,0.0,457
White,9,0.0,24
Longstaff,9,0.0,410
Vinicius,9,0.0,258
Cajuste,9,0.0,619
Akanji,9,1.0,340
Edouard,9,0.0,198
Chilwell,9,0.0,160
Veltman,9,0.0,145
Webster,9,0.0,147
Boly,9,0.0,425
Y. Chermiti,9,0.0,237
George,9,,696
Sangaré,9,0.0,442
Mings,9,0.0,49
Manning,9,0.0,467
Dragusin,9,0.0,486
Bogarde,9,0.0,598
Butler-Oyedeji,9,0.0,665
Jensen,9,0.0,95
Gray,9,0.0,489
Livramento,9,0.0,409
Diego Carlos,9,0.0,35
Agbadou,9,,720
Smallbone,9,0.0,471
Lewis-Skelly,9,0.0,597
Philip,9,0.0,76
G.Rodríguez,9,0.0,588
Esse,9,,730
Yoro,9,0.0,572
Jebbison,9,0.0,69
Coleman,9,0.0,221
Pedro Lima,9,0.0,561
Brereton Díaz,9,0.0,584
Álvarez,9,0.0,511
H.Clarke,9,0.0,266
Obi,9,,776
Ugochukwu,9,0.0,188
Mheuka,9,,781
Dawson,9,0.0,542
L.Guilherme,9,0.0,526
Kiwior,9,0.0,8
Burgess,9,1.0,263
Burns,9,0.0,264
Coady,9,0.0,288
Renato Veiga,9,0.0,184
Hall,9,0.0,399
Fraser,9,0.0,397
Osula,9,0.0,590
Morato,9,0.0,653
Coulibaly,9,,726
Coufal,9,0.0,516
Mudryk,9,1.0,179
Alves,9,0.0,606
Dixon,9,0.0,627
Ream,9,0.0,253
Ogbene,9,0.0,632
Kaboré,9,0.0,626
Stansfield,9,0.0,256
Benda,9,0.0,242
J.Araujo,9,0.0,592
Harris,9,0.0,702
Godo,9,0.0,605
Leno,9,0.0,248
King,9,0.0,604
Berge,9,0.0,622
Todibo,9,0.0,591
Lankshear,9,0.0,609
Swinkels,9,0.0,640
Jørgensen,9,0.0,581
Moore,9,0.0,610
Meupiyou,9,0.0,637
Collyer,9,0.0,613
Metcalfe,9,0.0,614
Rushworth,9,0.0,615
G.Nunes,9,0.0,634
Setford,9,0.0,639
Nelson,9,0.0,10
Mbabu,9,0.0,250
Townsend,9,0.0,583
Oulad M'hand,9,0.0,638
Begovic,9,0.0,624
Dewsbury-Hall,9,0.0,166
Deivid,9,0.0,165
D.D.Fofana,9,0.0,164
Chukwuemeka,9,0.0,161
B.Traore,9,0.0,534
Zouma,9,0.0,532
N.Aguerd,9,0.0,529
Humphreys,9,0.0,273
Choudhury,9,0.0,287
Cannon,9,0.0,286
B.Soumaré,9,0.0,285
Cresswell,9,0.0,517
Sterling,9,0.0,186
Areola,9,0.0,513
Foderingham,9,0.0,522
Fabianski,9,0.0,521
Bentley,9,0.0,536
Clyne,9,0.0,196
Chadi Riad,9,0.0,195
Podence,9,0.0,562
Wiley,9,0.0,575
Pivas,9,0.0,574
Earthy,9,0.0,519
Paulsen,9,0.0,75
Brierley,9,0.0,87
Cornet,9,0.0,515
Ebiowei,9,0.0,197
Mykolenko,9,0.0,231
Maupay,9,0.0,229
J.Virginia,9,0.0,227
Iroegbunam,9,0.0,226
Holgate,9,0.0,225
Pickford,9,0.0,235
Patterson,9,0.0,234
Fábio Silva,9,0.0,545
Mosquera,9,0.0,558
King,9,0.0,604
Kalajdžić,9,0.0,555
Tuanzebe,9,0.0,282
Muric,9,0.0,568
Sánchez,9,0.0,185
Armstrong,9,0.0,603
Trevitt,9,0.0,602
Moran,9,0.0,601
Hoever,9,0.0,552
Hodge,9,0.0,551
H.Bueno,9,0.0,549
Gonzalez,9,0.0,547
Fraser,9,0.0,397
Woolfenden,9,0.0,284
Walton,9,0.0,283
José Sá,9,0.0,554
Frank,9,,752
Jorginho,9,0.0,7
Hein,9,0.0,5
Fábio Vieira,9,0.0,1
Raya,9,0.0,15
Ramsdale,9,0.0,14
Johnstone,9,0.0,204
Holding,9,0.0,202
Henderson,9,0.0,201
Ward,9,0.0,215
Rak-Sakyi,9,0.0,695
Ozoh,9,0.0,212
Matthews,9,0.0,209
Neto,9,0.0,73
Sousa,9,0.0,56
Sinisalo,9,0.0,55
Olsen,9,0.0,51
Nedeljkovic,9,0.0,50
C.Doucouré,9,0.0,193
Dobbin,9,0.0,37
Diaby,9,0.0,34
Dendoncker,9,0.0,33
Martinez,9,0.0,47
Marschall,9,0.0,46
Kesler-Hayden,9,0.0,43
O'Brien-Whitmarsh,9,,693
Nallo,9,,692
Kukonki,9,,691
Iling Jr,9,0.0,41
Cashin,9,,763
Vitor Reis,9,,733
Khusanov,9,,732
A. Garcia,9,,731
Ajayi,9,,729
Hause,9,0.0,40
Monga,9,,792
Charlie Tasker,9,,791
Gower,9,,790
Neave,9,,789
Dermot Mee,9,,788
Adu-Adjei,9,,722
Hennessey,9,,721
Djiga,9,,769
Mané,9,,784
Graczyk,9,,783
Samuels-Smith,9,,782
Morgan,9,,780
Koné,9,,779
Moorhouse,9,,778
Fredricson,9,,777
Gauci,9,0.0,39
Coby Ebere,9,,775
Anselmino,9,,774
Heath,9,,773
Willian,9,,772
Amougou,9,,771
Harrison,9,,224
Guardiola,9,,736
Davies,9,0.0,669
Cahill,9,0.0,668
Fletcher,9,0.0,667
Kporha,9,0.0,666
Pond,9,0.0,664
Samuels,9,0.0,663
Nichols,9,0.0,662
Yogane,9,0.0,661
Jaros,9,0.0,660
Kabia,9,0.0,659
Heaven,9,0.0,658
Kacurri,9,0.0,657
Umeh-Chibueze,9,0.0,644
Amissah,9,,690
Zych,9,0.0,641
Young,9,0.0,656
Forbs,9,0.0,655
Meghoma,9,0.0,649
Orford,9,,701
King,9,,604
Dorrington,9,,699
Mubama,9,,698
Acheampong,9,,697
Wheatley,9,0.0,648
Rodney,9,0.0,647
Agbinone,9,0.0,646
J.Cuenca,9,0.0,586
Dennis,9,0.0,599
Casey,9,0.0,643
Williams-Barnett,9,,689
