player_id,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,player_name,games,games_starts,minutes,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions
189,13.0,15,1.15,12,1,1,1,0,0,0,0.00,0,0,0,0,0,0,Wesley Fofana,14,14,"1,172",0,0,0,0,0,0,7,0,0.4,0.4,0.4,0.8,19,32,4,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.03,0.06,3,0,0.0,0.23,0.00,0.00,,10.6,0,0.13,-0.4,-0.4,724,803,90.2,12262,3415,306,326,93.9,385,416,92.5,26,42,61.9,0.2,-0.4,6,54,1,0,758,44,23,0,0,1,20,0,0,0,0,1,4,13,12,6,7,0,6,14,42.9,8,14,9,5,14,27,55,2,933,81,370,523,55,10,933,15,8,53.3,3,20.0,557,3149,1614,12,1,16,5,665,0,24,16,0,0,0,0,54,27,12,69.2,84,34.3,84,10,0,,1,2.00,25,13,+12,+0.92,+0.56,23.2,15.6,+7.7,+0.59,+0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,2.7,5,1.89,3,0,2,0,0,0,1,0.38,1,0,0,0,0,0,Carlos Forbs,10,1,239,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.2,10,8,28,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.07,0.05,0.07,2,0,0.0,0.75,0.00,0.00,,19.1,0,0.07,-0.1,-0.1,60,91,65.9,788,228,39,51,76.5,19,26,73.1,1,5,20.0,0.1,0.0,1,2,3,1,89,2,0,0,0,9,2,0,0,0,0,0,9,8,5,5,2,1,4,6,66.7,2,3,0,3,1,9,2,1,121,3,23,39,60,13,121,12,7,58.3,5,41.7,75,468,321,3,8,7,4,85,0,2,1,0,0,0,0,11,1,3,25.0,24,7.0,67,0,9,19,17,0.80,7,9,-2,-0.75,-0.39,3.2,8.4,-5.2,-1.97,-1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Fraser Forster,7,7,630,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,168,198,84.8,3349,2105,54,55,98.2,86,90,95.6,23,47,48.9,0.0,0.0,0,1,0,0,125,72,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,3,228,212,228,0,0,0,228,1,1,100.0,0,0.0,113,501,264,0,0,1,0,94,0,0,0,0,0,0,0,1,1,0,100.0,90,18.4,90,7,0,,11,0.71,14,15,-1,-0.14,-0.14,11.1,16.0,-4.9,-0.70,-0.72,7,7,630,15,2.14,42,27,69.0,1,2,4,1,14.3,2,2,0,0,0.0,0,1,0,16.5,0.36,+1.5,+0.21,11,31,35.5,141,30,21.3,27.2,56,1.8,14.6,81,4,4.9,3,0.43,11.1
208,0.6,3,4.91,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matheus França,4,0,55,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,4,3,4,1.64,0.00,1.64,1.64,1.64,0.42,0.00,0.42,0.42,0.42,6,3,50.0,9.82,4.91,0.17,0.33,15.8,0,0.04,+0.7,+0.7,10,17,58.8,155,75,6,7,85.7,4,6,66.7,0,0,,0.2,0.0,0,1,0,0,14,1,0,0,0,1,0,0,0,0,0,2,1,2,0,0,2,0,0,0,,0,1,1,0,1,3,1,0,33,2,5,11,17,7,33,0,0,,0,,20,130,85,1,3,2,0,22,0,0,0,0,0,0,0,3,1,2,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,3.4,5,1.47,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Ryan Fraser,8,4,306,0,0,0,0,0,0,0,1,0.0,0.0,0.1,0.1,10,8,18,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,1,1,100.0,0.29,0.29,0.00,0.00,31.6,0,0.03,0.0,0.0,77,103,74.8,1121,208,43,46,93.5,28,40,70.0,3,10,30.0,0.1,-0.1,2,3,1,0,97,5,0,0,0,12,3,2,2,0,0,1,2,6,2,2,4,0,4,6,66.7,2,1,1,0,1,7,9,0,131,12,45,50,37,3,131,3,2,66.7,1,33.3,74,492,252,5,2,4,2,94,0,1,4,1,0,1,0,10,2,3,40.0,38,8.9,60,0,4,17,5,0.25,4,10,-6,-1.76,-0.20,5.6,10.2,-4.6,-1.35,+0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,1.8,3,1.63,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Tyler Fredricson,2,2,165,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,110,122,90.2,1932,434,47,50,94.0,54,59,91.5,8,9,88.9,0.0,0.0,0,8,0,0,119,3,3,0,0,0,0,0,0,0,0,0,2,5,3,3,2,0,1,2,50.0,1,2,0,2,1,6,11,0,141,11,64,68,9,1,141,1,1,100.0,0,0.0,86,279,114,1,0,2,0,95,0,0,2,0,0,0,0,12,7,5,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,8.8,22,2.50,20,0,0,2,0,0,2,0.23,1,0,0,1,0,0,Niclas Füllkrug,18,6,790,3,2,5,3,0,0,2,0,2.2,2.2,1.9,4.1,7,14,31,0.34,0.23,0.57,0.34,0.57,0.25,0.22,0.46,0.25,0.46,16,7,43.8,1.82,0.80,0.19,0.43,10.3,0,0.14,+0.8,+0.8,133,198,67.2,1852,314,83,108,76.9,35,58,60.3,7,13,53.8,0.4,+0.1,14,12,5,0,190,7,0,0,2,1,0,0,0,0,0,1,7,4,3,0,1,3,3,4,75.0,1,1,0,1,1,5,16,0,277,19,27,142,110,40,277,8,1,12.5,6,75.0,123,435,215,4,2,18,7,205,0,21,6,10,0,0,0,18,39,52,42.9,44,23.1,74,1,12,29,1,0.94,16,18,-2,-0.23,+0.25,13.2,14.0,-0.9,-0.10,+0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,21.5,80,3.72,57,0,9,7,5,2,8,0.37,3,0,3,1,1,0,Cody Gakpo,35,23,"1,935",10,4,14,10,0,0,5,0,7.1,7.1,4.4,11.5,59,52,278,0.47,0.19,0.65,0.47,0.65,0.33,0.20,0.53,0.33,0.53,57,22,38.6,2.65,1.02,0.18,0.45,15.1,0,0.12,+2.9,+2.9,480,634,75.7,6870,1656,298,343,86.9,149,225,66.2,19,36,52.8,3.8,-0.4,38,24,27,8,616,16,4,3,4,74,11,1,0,0,0,2,10,28,16,6,13,9,13,25,52.0,12,23,3,20,12,40,19,1,888,28,91,258,557,110,888,61,31,50.8,21,34.4,605,4320,2208,34,28,45,24,677,0,20,31,5,1,0,0,77,17,26,39.5,55,56.6,73,6,12,21,0,2.20,45,25,+20,+0.93,-0.58,45.3,21.6,+23.8,+1.11,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,34.0,60,1.76,52,0,1,2,3,2,4,0.12,4,0,0,0,0,0,Idrissa Gana Gueye,37,35,"3,063",0,3,3,0,0,0,9,0,1.1,1.1,1.7,2.8,27,145,27,0.00,0.09,0.09,0.00,0.09,0.03,0.05,0.08,0.03,0.08,27,5,18.5,0.79,0.15,0.00,0.00,25.2,0,0.04,-1.1,-1.1,1230,1422,86.5,20779,5681,607,667,91.0,499,552,90.4,104,144,72.2,2.0,+1.3,19,154,10,3,1388,27,7,2,7,7,7,0,0,0,0,7,22,133,80,61,55,17,58,99,58.6,41,48,9,39,48,181,36,1,1801,72,432,1045,336,21,1801,39,18,46.2,19,48.7,861,4046,1752,27,4,32,38,1048,0,55,46,0,0,0,0,194,24,15,61.5,83,89.6,86,25,2,21,0,1.27,37,39,-2,-0.06,-0.06,37.8,39.9,-2.1,-0.06,+0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,3.5,3,0.85,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Andrés García,7,5,318,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,26,15,28,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,2,0,0.0,0.57,0.00,0.00,,26.6,0,0.02,0.0,0.0,174,201,86.6,2725,577,89,96,92.7,74,82,90.2,7,13,53.8,0.4,-0.2,3,9,8,5,176,25,0,0,0,18,25,0,0,0,0,0,5,9,5,5,3,1,4,8,50.0,4,2,0,2,2,11,10,2,256,8,38,108,112,2,256,18,5,27.8,12,66.7,159,1262,673,13,2,10,6,168,0,1,0,0,0,0,0,15,0,6,0.0,45,9.3,58,1,2,14,9,1.57,7,5,+2,+0.57,+0.42,5.8,6.6,-0.7,-0.21,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,24.4,83,3.40,64,1,3,9,6,0,6,0.25,4,0,0,1,1,0,Alejandro Garnacho,36,23,"2,199",6,2,8,6,0,0,3,0,7.3,7.3,4.5,11.8,141,56,290,0.25,0.08,0.33,0.25,0.33,0.30,0.19,0.48,0.30,0.48,84,29,34.5,3.44,1.19,0.07,0.21,17.0,0,0.09,-1.3,-1.3,649,823,78.9,9138,1181,405,458,88.4,183,223,82.1,31,52,59.6,2.8,-2.5,37,22,25,5,798,24,3,2,9,56,16,2,1,0,0,1,54,30,18,11,6,13,12,37,32.4,25,19,0,19,13,43,11,2,1159,13,130,364,683,176,1159,89,26,29.2,55,61.8,840,6365,3245,72,67,64,48,888,0,12,43,10,0,0,0,108,3,24,11.1,61,64.3,81,14,13,26,0,1.00,26,36,-10,-0.41,-0.41,35.6,35.0,+0.5,+0.02,+0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,17.7,39,2.20,27,11,0,0,0,1,5,0.28,4,1,0,0,0,0,James Garner,21,17,"1,594",0,1,1,0,0,0,5,0,0.7,0.7,1.4,2.1,15,50,30,0.00,0.06,0.06,0.00,0.06,0.04,0.08,0.12,0.04,0.12,12,4,33.3,0.68,0.23,0.00,0.00,20.4,1,0.06,-0.7,-0.7,611,803,76.1,10658,3158,268,309,86.7,270,326,82.8,59,120,49.2,1.4,-0.4,13,60,7,4,687,110,17,2,2,57,42,23,16,4,2,6,23,47,31,25,20,2,24,41,58.5,17,20,4,16,23,70,37,0,977,40,226,511,248,15,977,19,7,36.8,12,63.2,478,2187,842,19,2,16,9,550,0,20,15,0,0,0,0,73,11,13,45.8,76,46.6,87,11,4,28,1,1.57,21,19,+2,+0.11,+0.31,20.3,19.3,+1.0,+0.06,+0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,2.0,7,3.44,6,0,1,0,0,0,1,0.49,1,0,0,0,0,0,Tyrique George,8,1,183,1,1,2,1,0,0,1,0,0.2,0.2,0.7,0.9,9,3,22,0.49,0.49,0.98,0.49,0.98,0.10,0.36,0.46,0.10,0.46,3,1,33.3,1.48,0.49,0.33,1.00,15.0,0,0.07,+0.8,+0.8,43,54,79.6,551,85,24,27,88.9,16,19,84.2,0,3,0.0,0.3,+0.3,6,0,1,0,53,1,0,0,0,3,1,0,0,0,0,0,2,2,0,2,0,0,2,3,66.7,1,1,0,1,2,4,1,0,70,1,11,21,39,9,70,5,3,60.0,2,40.0,46,373,209,1,5,3,0,53,0,3,0,2,0,0,0,4,0,4,0.0,23,5.4,80,0,7,15,11,2.25,4,0,+4,+1.97,+1.49,2.4,1.4,+1.0,+0.47,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,31.1,115,3.69,94,0,3,8,5,5,19,0.61,13,0,0,4,1,1,Morgan Gibbs-White,34,34,"2,803",7,8,15,7,0,0,11,1,6.3,6.3,5.0,11.2,69,164,136,0.22,0.26,0.48,0.22,0.48,0.20,0.16,0.36,0.20,0.36,61,21,34.4,1.96,0.67,0.11,0.33,17.4,4,0.10,+0.7,+0.7,993,1269,78.3,15389,4754,540,634,85.2,336,409,82.2,73,124,58.9,4.7,+3.0,51,128,41,10,1241,18,7,19,12,45,1,1,0,0,0,10,27,43,22,14,23,6,17,33,51.5,16,18,5,13,23,66,29,1,1626,35,185,830,636,92,1626,77,31,40.3,35,45.5,923,5093,2566,52,13,70,44,1226,1,38,40,7,1,0,0,127,40,55,42.1,82,82.0,82,13,0,,0,1.74,49,34,+15,+0.48,+0.92,36.9,40.1,-3.2,-0.10,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1.1,3,2.76,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Billy Gilmour,2,1,98,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,11,2,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,1,0,0.0,0.92,0.00,0.00,,25.5,1,0.08,-0.1,-0.1,58,67,86.6,980,346,36,38,94.7,18,22,81.8,4,7,57.1,0.0,0.0,0,12,2,0,65,2,1,1,2,1,0,1,1,0,0,0,0,3,3,2,1,0,3,4,75.0,1,1,0,1,0,3,1,0,73,2,14,46,13,0,73,2,1,50.0,1,50.0,44,210,117,0,0,0,0,58,0,2,3,0,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,1.8,1,0.57,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Ben Godfrey,3,2,159,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,47,57,82.5,657,255,30,33,90.9,16,18,88.9,0,0,,0.0,0.0,0,5,1,0,49,8,1,0,0,0,7,0,0,0,0,0,3,1,0,1,0,0,1,1,100.0,0,1,1,0,2,3,3,0,68,6,26,33,9,1,68,0,0,,0,,33,202,79,2,0,2,1,42,0,1,0,0,0,0,0,2,3,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Martial Godo,2,0,24,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.00,0.21,0,0,,0.00,0.00,,,,0,,0.0,0.0,12,17,70.6,214,53,6,8,75.0,5,5,100.0,1,2,50.0,0.1,-0.1,1,0,3,0,15,2,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,25,0,1,7,17,7,25,4,1,25.0,3,75.0,18,155,87,0,2,0,0,15,0,1,0,0,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Michael Golding,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,33.0,67,2.03,53,1,5,2,2,4,4,0.12,4,0,0,0,0,0,João Gomes,36,35,"2,974",3,1,4,3,0,0,11,1,2.9,2.9,1.2,4.1,59,165,76,0.09,0.03,0.12,0.09,0.12,0.09,0.04,0.12,0.09,0.12,35,7,20.0,1.06,0.21,0.09,0.43,18.3,0,0.08,+0.1,+0.1,1380,1623,85.0,19707,4911,813,896,90.7,430,498,86.3,66,112,58.9,1.9,-0.2,23,122,24,1,1564,56,27,5,9,29,17,1,1,0,0,3,24,116,71,55,53,8,48,110,43.6,62,42,4,38,25,141,33,0,1998,62,431,1105,491,45,1998,65,30,46.2,28,43.1,1059,6216,2843,51,6,43,51,1335,1,70,47,1,0,0,0,200,11,26,29.7,83,87.0,84,18,1,45,0,1.08,45,58,-13,-0.39,+0.01,36.2,49.4,-13.2,-0.40,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,9.0,22,2.45,18,1,2,1,0,0,1,0.11,0,1,0,0,0,0,Rodrigo Gomes,25,7,810,2,0,2,2,0,0,0,0,0.7,0.7,0.9,1.6,23,27,81,0.22,0.00,0.22,0.22,0.22,0.08,0.10,0.18,0.08,0.18,7,3,42.9,0.78,0.33,0.29,0.67,16.8,0,0.10,+1.3,+1.3,212,309,68.6,3052,1023,121,152,79.6,72,99,72.7,8,28,28.6,0.7,-0.9,12,12,14,4,267,41,1,1,0,23,39,1,0,1,0,1,10,23,15,14,9,0,12,21,57.1,9,8,1,7,7,30,20,1,417,24,101,141,182,29,417,15,5,33.3,7,46.7,217,1388,805,18,7,21,9,246,0,4,6,0,0,0,0,28,8,17,32.0,32,23.7,76,1,18,16,9,1.20,18,20,-2,-0.22,+0.23,10.6,16.1,-5.5,-0.61,-0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,29.0,21,0.72,20,0,0,1,0,0,1,0.03,1,0,0,0,0,0,Toti Gomes,31,30,"2,614",0,1,1,0,0,0,7,0,0.7,0.7,0.9,1.7,27,86,18,0.00,0.03,0.03,0.00,0.03,0.03,0.03,0.06,0.03,0.06,7,2,28.6,0.24,0.07,0.00,0.00,11.6,0,0.10,-0.7,-0.7,1473,1714,85.9,24482,8584,677,734,92.2,674,733,92.0,89,171,52.0,0.6,+0.1,9,87,6,3,1618,95,46,0,3,13,35,0,0,0,0,1,21,61,43,42,15,4,37,46,80.4,9,29,17,12,25,86,152,5,2027,217,942,1000,108,17,2027,32,20,62.5,10,31.3,1205,5793,3203,20,0,20,15,1387,0,24,15,4,0,1,0,116,53,26,67.1,84,76.4,87,27,1,14,1,1.32,44,45,-1,-0.03,+1.53,33.6,41.4,-7.7,-0.27,+0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,5.7,19,3.32,14,3,0,1,1,0,4,0.70,2,1,0,0,1,0,Diego Gómez,16,4,516,1,0,1,1,0,0,0,0,0.9,0.9,0.7,1.6,8,27,23,0.17,0.00,0.17,0.17,0.17,0.15,0.13,0.28,0.15,0.28,9,3,33.3,1.57,0.52,0.11,0.33,19.6,2,0.09,+0.1,+0.1,243,302,80.5,3715,931,138,159,86.8,84,100,84.0,14,25,56.0,1.2,-0.7,8,14,7,1,283,19,2,4,2,12,1,6,2,3,0,0,9,21,13,11,8,2,12,22,54.5,10,13,0,13,8,29,10,1,403,21,87,212,109,10,403,12,6,50.0,6,50.0,193,746,365,4,0,10,9,247,0,8,3,1,1,0,0,32,10,4,71.4,32,15.1,72,0,12,19,1,1.88,16,13,+3,+0.52,+0.40,14.0,9.1,+4.9,+0.86,+0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,13.3,37,2.79,24,0,6,5,1,1,9,0.68,5,0,2,1,1,0,Diogo Jota,26,14,"1,196",6,3,9,6,0,0,2,0,7.9,7.9,1.8,9.8,37,34,88,0.45,0.23,0.68,0.45,0.68,0.60,0.14,0.74,0.60,0.74,51,13,25.5,3.84,0.98,0.12,0.46,12.4,0,0.16,-1.9,-1.9,216,310,69.7,3313,829,113,147,76.9,79,104,76.0,13,23,56.5,1.1,+1.2,11,29,3,1,305,3,0,1,2,8,1,0,0,0,0,2,15,14,8,2,8,4,7,19,36.8,12,9,0,9,8,22,6,0,485,6,35,198,259,97,485,33,11,33.3,20,60.6,263,1500,796,23,21,40,22,333,0,23,14,1,1,0,0,41,22,32,40.7,46,35.0,67,2,12,22,3,2.12,29,12,+17,+1.28,+0.15,28.9,12.0,+16.9,+1.28,+0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,8.4,15,1.77,13,0,0,1,1,0,3,0.35,2,0,0,0,1,0,Nicolás González,11,9,760,1,0,1,1,0,0,3,0,0.5,0.5,0.1,0.5,9,50,11,0.12,0.00,0.12,0.12,0.12,0.06,0.01,0.06,0.06,0.06,9,2,22.2,1.07,0.24,0.11,0.50,19.5,0,0.05,+0.5,+0.5,575,625,92.0,8643,1985,332,346,96.0,223,242,92.1,14,22,63.6,0.5,-0.1,1,52,4,0,603,21,19,1,0,1,2,0,0,0,0,1,5,16,6,5,7,4,6,11,54.5,5,9,0,9,8,24,21,0,713,18,116,439,161,10,713,6,1,16.7,3,50.0,425,1824,729,12,3,8,11,535,0,13,5,0,0,0,0,31,16,12,57.1,69,22.2,82,5,2,12,3,2.27,17,7,+10,+1.18,+0.58,16.5,8.5,+8.0,+0.94,+0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,27.0,101,3.74,73,10,7,3,8,0,12,0.44,9,1,1,0,1,0,Anthony Gordon,34,28,"2,434",6,5,11,5,1,2,2,0,8.0,6.5,5.0,11.4,121,98,214,0.22,0.18,0.41,0.18,0.37,0.30,0.18,0.48,0.24,0.42,57,16,28.1,2.11,0.59,0.09,0.31,17.0,1,0.11,-2.0,-1.5,720,982,73.3,11128,3642,397,464,85.6,244,312,78.2,56,125,44.8,5.1,0.0,51,65,55,17,857,117,24,9,4,131,34,53,35,7,0,8,38,32,18,9,18,5,12,37,32.4,25,25,2,23,7,39,9,3,1267,16,125,475,687,128,1265,103,38,36.9,47,45.6,818,6099,3295,62,56,36,38,924,0,20,71,8,1,0,0,97,8,8,50.0,72,71.2,81,9,6,26,0,1.68,43,33,+10,+0.37,-0.63,45.7,31.8,+13.8,+0.51,+0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,35.1,68,1.94,60,0,5,2,0,1,6,0.17,6,0,0,0,0,0,Ryan Gravenberch,37,37,"3,160",0,4,4,0,0,0,6,1,1.1,1.1,3.1,4.2,70,181,55,0.00,0.11,0.11,0.00,0.11,0.03,0.09,0.12,0.03,0.12,20,5,25.0,0.57,0.14,0.00,0.00,24.5,0,0.06,-1.1,-1.1,1718,1927,89.2,25904,6528,917,991,92.5,680,737,92.3,64,104,61.5,3.5,+0.9,26,151,35,2,1889,32,16,8,7,7,10,0,0,0,0,6,15,69,35,27,29,13,32,56,57.1,24,35,10,25,60,129,59,2,2343,117,509,1354,512,26,2343,81,37,45.7,30,37.0,1396,7452,3742,75,10,55,26,1669,0,47,52,0,0,0,0,193,26,14,65.0,85,92.4,85,27,0,,0,2.27,79,35,+44,+1.25,+0.91,76.2,33.3,+42.8,+1.22,+0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,19.5,6,0.31,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Archie Gray,28,19,"1,751",0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,7,40,17,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,1,1,100.0,0.05,0.05,0.00,0.00,24.6,0,0.02,0.0,0.0,1001,1145,87.4,17440,5370,389,423,92.0,537,584,92.0,59,103,57.3,0.2,-0.1,3,43,0,0,1053,88,30,1,3,17,45,4,0,4,0,4,18,16,8,4,8,4,7,17,41.2,10,22,11,11,19,35,50,2,1286,150,609,582,106,3,1286,13,7,53.8,5,38.5,878,4023,1678,5,0,12,11,941,0,17,11,0,0,0,1,69,11,11,50.0,63,51.2,88,17,9,10,10,1.11,30,41,-11,-0.57,-1.10,25.2,38.2,-12.9,-0.66,-1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
