web_name,gw,npxG,player_id
H.Clarke,12,0.0,266
Skipp,12,0.0,501
Walker,12,0.0,363
Lallana,12,0.0,463
Cairney,12,0.0,243
Patterson,12,0.0,234
Y. Chermiti,12,0.0,237
Igor,12,0.0,128
Gilmour,12,0.0,124
Collyer,12,0.0,613
Osula,12,0.0,590
Arrizabalaga,12,0.0,152
Broja,12,0.0,156
March,12,0.0,132
Lewis-Skelly,12,0.0,597
Pedro Lima,12,0.0,561
Irving,12,0.0,576
Thiago,12,0.0,107
Konak,12,0.0,97
Forbs,12,0.0,655
Butler-Oyedeji,12,0.0,665
Boly,12,0.0,425
Jorginho,12,0.0,7
Clarke,12,,801
Fábio Vieira,12,0.0,1
Hein,12,0.0,5
Ramsdale,12,0.0,14
Raya,12,0.0,15
Barrenechea,12,0.0,30
Djiga,12,,769
Amougou,12,,771
Heath,12,,773
Anselmino,12,,774
Coby Ebere,12,,775
Fredricson,12,,777
Moorhouse,12,,778
Koné,12,,779
Morgan,12,,780
Samuels-Smith,12,,782
Graczyk,12,,783
Mané,12,,784
Echeverri,12,,785
Benjamin Fredrick,12,,786
Genesis Antwi,12,,787
Dermot Mee,12,,788
Neave,12,,789
Gower,12,,790
Charlie Tasker,12,,791
Diaby,12,0.0,34
Dobbin,12,0.0,37
Gauci,12,0.0,39
Hause,12,0.0,40
Iling Jr,12,0.0,41
Kesler-Hayden,12,0.0,43
Marschall,12,0.0,46
Silcott-Duberry,12,,728
Ajayi,12,,729
A. Garcia,12,,731
Khusanov,12,,732
Vitor Reis,12,,733
Arteta,12,,735
Guardiola,12,,736
Dendoncker,12,0.0,33
Welington,12,,718
Kayi Sanda,12,,719
Hennessey,12,,721
Adu-Adjei,12,,722
Sadi,12,,723
Sherif,12,,724
Coulibaly,12,,726
McKenna,12,,727
Danns,12,,709
Jimoh,12,,710
Okoduwa,12,,711
Akinmboni,12,,712
Soler,12,,713
Godfrey,12,,715
Kinsky,12,,716
Yang,12,,717
Lis,12,0.0,465
Lumley,12,0.0,466
Mara,12,0.0,468
McCarthy,12,0.0,469
A.Phillips,12,0.0,478
Austin,12,0.0,479
Kelleher,12,0.0,325
Pellistri,12,0.0,384
Amo-Ameyaw,12,0.0,451
Bazunu,12,0.0,454
Bree,12,0.0,457
Charles,12,0.0,458
Edozie,12,0.0,459
Edwards,12,0.0,460
Larios,12,0.0,464
Ortega Moreno,12,0.0,358
Rodrigo,12,0.0,360
Bayindir,12,0.0,367
Hannibal,12,0.0,373
Heaton,12,0.0,374
Lindelof,12,0.0,376
Malacia,12,0.0,379
Kuol,12,0.0,406
Lascelles,12,0.0,407
Odysseas,12,0.0,412
Pope,12,0.0,413
Ruddy,12,0.0,414
Targett,12,0.0,416
João Cancelo,12,0.0,353
Marcal,12,0.0,297
Ricardo,12,0.0,302
Souttar,12,0.0,303
Stolarczyk,12,0.0,304
Ward,12,0.0,215
A.Becker,12,0.0,310
Bajcetic,12,0.0,312
Clark,12,0.0,315
Scarlett,12,0.0,500
Solomon,12,0.0,502
Veliz,12,0.0,507
Vicario,12,0.0,508
Whiteman,12,0.0,510
Golding,12,0.0,292
Hermansen,12,0.0,293
Iversen,12,0.0,294
Bryan,12,0.0,483
Devine,12,0.0,485
Dragusin,12,0.0,486
E.Royal,12,0.0,487
Forster,12,0.0,488
Gray,12,0.0,489
Højbjerg,12,0.0,490
Lo Celso,12,0.0,493
McConnell,12,0.0,330
Morton,12,0.0,331
N.Phillips,12,0.0,332
R.Williams,12,0.0,334
Bobb,12,0.0,343
Carson,12,0.0,344
Ederson M.,12,0.0,347
J.Alvarez,12,0.0,352
Chiwome,12,0.0,539
Cundle,12,0.0,540
Holgate,12,0.0,225
J.Virginia,12,0.0,227
Maupay,12,0.0,229
Pickford,12,0.0,235
Benda,12,0.0,242
Harris,12,0.0,702
Fabianski,12,0.0,521
Foderingham,12,0.0,522
N.Aguerd,12,0.0,529
Zouma,12,0.0,532
B.Traore,12,0.0,534
Bentley,12,0.0,536
Chiquinho,12,0.0,537
Chirewa,12,0.0,538
Ndaba,12,0.0,279
Slicker,12,0.0,280
Walton,12,0.0,283
Woolfenden,12,0.0,284
Cannon,12,0.0,286
Choudhury,12,0.0,287
Areola,12,0.0,513
Earthy,12,0.0,519
Doak,12,0.0,318
Endo,12,0.0,320
Baggott,12,0.0,261
Edmundson,12,0.0,269
Harness,12,0.0,271
Humphreys,12,0.0,273
Ladapo,12,0.0,276
Luongo,12,0.0,277
Podence,12,0.0,562
Muric,12,0.0,568
Pivas,12,0.0,574
Wiley,12,0.0,575
Chukwuemeka,12,0.0,161
D.D.Fofana,12,0.0,164
Deivid,12,0.0,165
Gallagher,12,0.0,169
Fraser,12,0.0,397
Gonzalez,12,0.0,547
H.Bueno,12,0.0,549
Hodge,12,0.0,551
Hoever,12,0.0,552
José Sá,12,0.0,554
Kalajdžić,12,0.0,555
Holding,12,0.0,202
Johnstone,12,0.0,204
Matthews,12,0.0,209
Ozoh,12,0.0,212
Rak-Sakyi,12,0.0,695
Schlupp,12,0.0,214
Fábio Silva,12,0.0,545
Leno,12,0.0,248
Mbabu,12,0.0,250
Ream,12,0.0,253
Stansfield,12,0.0,256
Chadi Riad,12,0.0,195
Clyne,12,0.0,196
Ebiowei,12,0.0,197
Henderson,12,0.0,201
Sarmiento,12,0.0,141
Steele,12,0.0,142
Undav,12,0.0,143
Verbruggen,12,0.0,146
Webster,12,0.0,147
Andrey Santos,12,0.0,150
Ângelo,12,0.0,151
B.Badiashile,12,0.0,153
Godo,12,0.0,605
Alves,12,0.0,606
Kozlowski,12,0.0,130
Mazilu,12,0.0,133
Moder,12,0.0,137
O’Mahony,12,0.0,138
Offiah,12,0.0,139
Peupion,12,0.0,140
Jørgensen,12,0.0,581
Townsend,12,0.0,583
J.Cuenca,12,0.0,586
J.Araujo,12,0.0,592
Bogarde,12,0.0,598
Dennis,12,0.0,599
Moran,12,0.0,601
Trevitt,12,0.0,602
Gilchrist,12,0.0,170
Kellyman,12,0.0,173
Lukaku,12,0.0,175
M.Sarr,12,0.0,176
Marc Guiu,12,0.0,178
Petrović,12,0.0,183
Sánchez,12,0.0,185
Ahamada,12,0.0,190
G.Nunes,12,0.0,634
Meupiyou,12,0.0,637
Oulad M'hand,12,0.0,638
Setford,12,0.0,639
Swinkels,12,0.0,640
Zych,12,0.0,641
Casey,12,0.0,643
Umeh-Chibueze,12,0.0,644
Lankshear,12,0.0,609
Metcalfe,12,0.0,614
Rushworth,12,0.0,615
Begovic,12,0.0,624
Kaboré,12,0.0,626
Dixon,12,0.0,627
Ogbene,12,0.0,632
Valdimarsson,12,0.0,109
Zanka,12,0.0,112
Baker-Boaitey,12,0.0,114
Barco,12,0.0,116
Cozier-Duberry,12,0.0,118
Dahoud,12,0.0,119
Gross,12,0.0,125
I.Osman,12,0.0,127
Bergström,12,0.0,154
Bettinelli,12,0.0,155
Casadei,12,0.0,158
Chilwell,12,0.0,160
Mee,12,0.0,100
Onyeka,12,0.0,102
Peart-Harris,12,0.0,103
Toney,12,0.0,108
Paulsen,12,0.0,75
Travers,12,0.0,84
Brierley,12,0.0,87
Dasilva,12,0.0,90
Flekken,12,0.0,91
Henry,12,0.0,92
Hickey,12,0.0,93
Ji-soo,12,0.0,96
Amass,12,0.0,670
Wright,12,0.0,671
Simpson-Pusey,12,0.0,672
Faivre,12,0.0,66
H.Traorè,12,0.0,67
Mepham,12,0.0,72
Jaros,12,0.0,660
Yogane,12,0.0,661
Nichols,12,0.0,662
Samuels,12,0.0,663
Pond,12,0.0,664
Kporha,12,0.0,666
Fletcher,12,0.0,667
Cahill,12,0.0,668
Agbinone,12,0.0,646
Rodney,12,0.0,647
Wheatley,12,0.0,648
Meghoma,12,0.0,649
Kacurri,12,0.0,657
Heaven,12,0.0,658
Kabia,12,0.0,659
Orford,12,,701
Alleyne,12,,703
Brits,12,,704
Arthur,12,,705
Abbott,12,,706
Rees-Dottin,12,,707
Wilson-Brown,12,,708
Kukonki,12,,691
Nallo,12,,692
O'Brien-Whitmarsh,12,,693
Cartwright,12,,694
Mubama,12,,698
Dorrington,12,,699
Olusesi,12,0.0,683
Hardy,12,0.0,684
Slater,12,,685
Mayers,12,,686
Winterburn,12,,687
Nyoni,12,,688
Williams-Barnett,12,,689
Amissah,12,,690
Fitzgerald,12,0.0,673
Wilson-Esbrand,12,0.0,675
Marsh,12,0.0,676
Bates,12,0.0,678
Broggio,12,0.0,679
Kinsey,12,0.0,680
McConville,12,0.0,681
Porter,12,,756
Knight,12,,758
Eyestone,12,,759
Cassanova,12,,760
Cashin,12,,763
Jack Henry-Francis,12,,793
Nuno,12,,747
Rusk,12,,748
Postecoglou,12,,749
Potter,12,,750
Pereira,12,,751
Frank,12,,752
Silva,12,,753
Van Nistelrooy,12,,754
Hürzeler,12,,739
Maresca,12,,740
Glasner,12,,741
Moyes,12,,742
Slot,12,,744
Amorim,12,,745
Howe,12,,746
Nedeljkovic,12,0.0,50
Olsen,12,0.0,51
Sinisalo,12,0.0,55
Sousa,12,0.0,56
Aarons,12,0.0,59
Anthony,12,0.0,61
Emery,12,,737
Iraola,12,,738
Worrall,12,0.0,448
Shaw,12,0.0,387
A.Murphy,12,0.0,390
Botman,12,0.0,393
Dúbravka,12,0.0,396
Hayden,12,0.0,400
Krafth,12,0.0,405
Omobamidele,12,0.0,440
Panzo,12,0.0,441
Sangaré,12,0.0,442
Sels,12,0.0,443
Toffolo,12,0.0,444
Turner,12,0.0,445
Ui-jo,12,0.0,446
Bowler,12,0.0,426
C.Miguel,12,0.0,427
Da Silva Moreira,12,0.0,428
Danilo,12,0.0,429
Mighten,12,0.0,435
O.Richards,12,0.0,438
Freddie Simmonds,12,,794
Harry Howell,12,,795
Olabade Aluko,12,,796
Jake Evans,12,,797
Jay Robinson,12,,798
Boniface,12,,799
Tom Taylor,12,,800
Haaland,13,0.2,351
Wissa,13,0.8,110
Isak,13,0.0,401
M.Salah,13,0.6,328
Watkins,13,0.7,58
Palmer,13,0.5,182
N.Jackson,13,0.4,180
Luis Díaz,13,0.0,327
Mateta,13,0.3,207
Evanilson,13,0.5,617
Wood,13,0.0,447
Solanke,13,0.0,82
I.Sarr,13,0.2,585
Johnson,13,0.3,275
Strand Larsen,13,0.2,566
Havertz,13,0.6,4
Semenyo,13,0.0,78
Madueke,13,0.1,177
Eze,13,0.0,199
Mitoma,13,0.5,136
Raúl,13,0.6,252
Vardy,13,0.0,306
O.Dango,13,0.0,74
Welbeck,13,0.3,148
Schade,13,1.2,106
Delap,13,0.0,268
Cunha,13,0.1,541
Diogo J.,13,0.0,317
Trossard,13,0.8,23
Bowen,13,0.0,514
Mbeumo,13,0.0,99
B.Fernandes,13,0.0,366
Garnacho,13,0.0,372
Gakpo,13,1.4,321
Szoboszlai,13,0.2,336
Barnes,13,0.0,392
Martinelli,13,0.0,9
Kudus,13,0.0,525
Gordon,13,0.0,398
Calvert-Lewin,13,0.2,220
Enzo,13,0.1,168
Beto,13,0.2,218
J.Murphy,13,0.0,402
Souček,13,0.1,530
Saka,13,0.1,17
Rogers,13,0.0,54
Muniz,13,0.0,251
Merino,13,0.0,633
Tavernier,13,0.1,83
Maddison,13,0.2,494
Nketiah,13,0.0,11
Foden,13,0.0,348
Kluivert,13,0.0,71
Darwin,13,0.0,316
João Pedro,13,0.1,129
Son,13,0.2,503
Gibbs-White,13,0.1,433
Zirkzee,13,0.3,389
Højlund,13,0.0,375
Savinho,13,0.0,571
Muñoz,13,0.9,211
Georginio,13,0.4,618
Marmoush,13,,755
Nkunku,13,0.0,181
Duran,13,0.2,38
Elanga,13,0.0,432
De Bruyne,13,0.4,345
Smith Rowe,13,0.0,19
Amad,13,0.1,364
Iwobi,13,0.3,247
Tonali,13,0.0,417
Gvardiol,13,0.0,350
Kulusevski,13,0.0,492
Jones,13,0.0,324
Archer,13,0.5,27
Minteh,13,0.0,135
Ødegaard,13,0.0,13
Bruno G.,13,0.0,394
Bernardo,13,0.1,342
M.Fernandes,13,0.1,623
Buonanotte,13,0.8,117
Wilson,13,0.0,259
A.Doucoure,13,0.0,217
Adama,13,0.0,239
Joelinton,13,0.0,403
Richarlison,13,0.0,497
Rashford,13,0.5,385
Ndiaye,13,0.0,232
Nørgaard,13,0.1,101
P.M.Sarr,13,0.0,499
Lacroix,13,0.2,650
Szmodics,13,0.0,611
Onuachu,13,0.0,470
Harrison,13,0.0,224
Neto,13,0.0,73
L.Paquetá,13,0.1,527
Milenković,13,0.0,573
Rice,13,0.0,16
G.Jesus,13,0.0,2
Sarabia,13,0.0,565
Baleba,13,0.0,115
Munetsi,13,,770
McAtee,13,0.0,357
M.Asensio,13,,762
Mac Allister,13,0.0,329
Gabriel,13,0.2,3
Dibling,13,0.0,608
Aït-Nouri,13,0.1,533
Damsgaard,13,0.2,89
Gündogan,13,0.0,625
Schär,13,0.0,415
Aribo,13,0.0,452
Carvalho,13,0.0,314
Ayari,13,0.1,600
Saliba,13,0.0,18
Enes Ünal,13,0.1,65
J.Gomes,13,0.0,553
Andreas,13,0.0,240
J.Ayew,13,0.1,192
Hudson-Odoi,13,0.2,434
Mount,13,0.0,382
Guedes,13,0.0,548
Cucurella,13,0.0,163
McGinn,13,0.2,48
De Ligt,13,0.0,593
Hutchinson,13,0.1,274
Yates,13,0.2,449
Enciso,13,0.0,121
Jaden,13,0.0,569
Chalobah,13,0.0,159
Adingra,13,0.0,113
Lewis-Potter,13,0.0,98
Virgil,13,0.4,339
Onana,13,0.0,233
Collins,13,0.0,88
N.Williams,13,0.0,437
Tielemans,13,0.0,57
Antonio,13,0.1,512
Armstrong,13,0.2,603
Van den Berg,13,0.0,338
Thomas,13,0.0,20
Mavididi,13,0.1,298
Awoniyi,13,0.0,424
Ings,13,0.5,523
Dalot,13,0.0,369
O'Riley,13,0.0,629
Ndidi,13,0.0,300
Emerson,13,0.1,520
Brooks,13,0.0,62
Lindstrøm,13,0.3,577
Jota Silva,13,0.1,596
João Félix,13,0.3,621
Anderson,13,0.0,423
Kovačić,13,0.0,354
Sancho,13,0.1,386
Hirst,13,0.0,272
Alexander-Arnold,13,0.1,311
Guéhi,13,0.1,200
Harwood-Bellis,13,0.0,461
Füllkrug,13,0.0,589
Christie,13,0.0,63
Konaté,13,0.0,326
Bailey,13,0.0,28
Romero,13,0.0,498
Burn,13,0.0,395
Huijsen,13,0.0,580
Maguire,13,0.0,377
C.Soler,13,0.0,654
Ramsey,13,0.0,53
Malen,13,,725
Willock,13,0.0,420
Casemiro,13,0.0,368
Gusto,13,0.0,171
Dominguez,13,0.0,431
Pedro Porro,13,0.1,495
Faes,13,0.0,291
Sessegnon,13,0.0,579
Summerville,13,0.0,587
Alcaraz,13,0.0,450
Mavropanos,13,0.0,528
Barkley,13,0.0,29
Kilman,13,0.0,524
Broadhead,13,0.0,262
O'Shea,13,0.0,630
Lewis,13,0.1,355
Murillo,13,0.2,436
Rúben,13,0.0,361
Bentancur,13,0.0,480
Mario Jr.,13,0.0,557
Tarkowski,13,0.0,236
Adams,13,0.1,60
Hinshelwood,13,0.0,126
Tel,13,,768
Colwill,13,0.0,162
Daka,13,0.0,289
Justin,13,0.1,295
El Khannouss,13,0.0,635
Van Hecke,13,0.1,144
Robertson,13,0.0,335
Sinisterra,13,0.0,80
Akanji,13,0.0,340
Nelson,13,0.2,10
Zabarnyi,13,0.0,85
Bellegarde,13,0.0,535
McNeil,13,0.0,230
Chaplin,13,0.0,265
Nwaneri,13,0.0,12
Martinez,13,0.0,47
Odobert,13,0.0,612
Grealish,13,0.0,349
O’Reilly,13,0.0,607
Ugarte,13,0.0,652
Tosin,13,0.0,187
Gruda,13,0.0,595
Sosa,13,0.0,620
Pinnock,13,0.0,104
Kamaldeen,13,0.0,462
Bassey,13,0.1,241
Tete,13,0.0,257
Wan-Bissaka,13,0.5,388
C.Richards,13,0.0,194
Branthwaite,13,0.0,219
Doherty,13,0.0,543
Andersen,13,0.0,191
Kamada,13,0.0,205
Sterling,13,0.2,186
Ferguson,13,0.0,123
Mangala,13,0.0,651
Doku,13,0.0,346
Gravenberch,13,0.0,323
Burgess,13,0.3,263
Lerma,13,0.0,206
Janelt,13,0.0,94
Cook,13,0.0,64
Gómez,13,,714
Lukić,13,0.0,249
Gana,13,0.0,222
Brereton Díaz,13,0.0,584
Estupiñan,13,0.0,122
Werner,13,0.0,509
Konsa,13,0.0,44
Hughes,13,0.1,203
Maatsen,13,0.0,45
J.Clarke,13,0.1,631
Veltman,13,0.0,145
Hee Chan,13,0.0,550
Mitchell,13,0.0,210
Calafiori,13,0.0,578
Wieffer,13,0.1,149
Bergvall,13,0.0,481
Mainoo,13,0.0,378
Mazraoui,13,0.0,594
Ugochukwu,13,0.0,188
Davis,13,0.0,267
Dunk,13,0.1,120
J.Timber,13,0.1,6
Yarmoliuk,13,0.0,111
Matheus N.,13,0.0,356
Diego Carlos,13,0.0,35
Bednarek,13,0.0,455
Elliott,13,0.0,319
Kamara,13,0.0,42
Mings,13,0.0,49
Greaves,13,0.0,270
N.Semedo,13,0.0,559
Jebbison,13,0.0,69
Walker-Peters,13,0.0,476
De Cordova-Reid,13,0.0,290
Senesi,13,0.0,79
McAteer,13,0.0,299
Smith,13,0.0,81
Scott,13,0.0,77
O'Brien,13,0.0,582
Robinson,13,0.0,255
Doyle,13,0.0,544
Digne,13,0.0,36
Longstaff,13,0.0,410
Miley,13,0.0,411
Caicedo,13,0.0,157
Stones,13,0.0,362
Ajer,13,0.0,86
Yoro,13,0.0,572
Disasi,13,0.0,167
Coleman,13,0.0,221
Diop,13,0.3,245
Ward-Prowse,13,0.0,531
Devenny,13,0.0,645
Okoli,13,0.0,301
Eriksen,13,0.0,370
Buendia,13,0.0,31
Obi,13,,776
Almirón,13,0.0,391
Bradley,13,0.0,313
R.Gomes,13,0.0,563
Taylor,13,0.0,281
Keane,13,0.0,228
Toti,13,0.0,567
Danso,13,,767
Lamptey,13,0.0,131
Tomiyasu,13,0.0,22
Philip,13,0.0,76
Van de Ven,13,0.0,506
Spence,13,0.0,504
Cajuste,13,0.0,619
Antony,13,0.0,365
Coady,13,0.0,288
Pau,13,0.1,52
Stephens,13,0.0,472
Kelly,13,0.0,404
Hall,13,0.0,399
F.Kadıoğlu,13,0.0,628
Aina,13,0.0,422
Mosquera,13,0.0,558
Dawson,13,0.0,542
Al-Hamadi,13,0.0,260
Burns,13,0.0,264
Manning,13,0.0,467
Smallbone,13,0.0,471
Mykolenko,13,0.0,231
C.Doucouré,13,0.0,193
W.Fofana,13,0.0,189
James,13,0.0,172
A.Fatawu,13,0.0,570
Stewart,13,0.0,473
Kerkez,13,0.1,70
Bissouma,13,0.0,482
White,13,0.0,24
George,13,,696
Zinchenko,13,0.0,25
Willian,13,,772
Udogie,13,0.0,505
Davies,13,0.0,669
Chiesa,13,0.0,636
Phillips,13,0.0,359
N.Gonzalez,13,,765
Wharton,13,0.0,216
S.Bueno,13,0.0,564
Castagne,13,0.0,244
Morsy,13,0.0,278
Downes,13,0.1,518
André,13,0.0,642
Tsimikas,13,0.0,337
Esse,13,,730
Edouard,13,0.0,198
Iroegbunam,13,0.0,226
Aké,13,0.0,341
Cash,13,0.0,32
Álvarez,13,0.0,511
Sugawara,13,0.0,474
Tierney,13,0.0,21
Jensen,13,0.0,95
Acheampong,13,,697
Kayode,13,,757
Agbadou,13,,720
Moore,13,0.0,610
Berge,13,0.1,622
Dorgu,13,,766
Livramento,13,0.0,409
Kiwior,13,0.0,8
Roerslev,13,0.0,105
Morato,13,0.0,653
Hill,13,0.0,68
G.Rodríguez,13,0.1,588
Todibo,13,0.0,591
Milner,13,0.0,134
Garner,13,0.0,223
Reed,13,0.0,254
B.Soumaré,13,0.0,285
Tuanzebe,13,0.0,282
L.Guilherme,13,0.0,526
Lavia,13,0.2,174
Dewsbury-Hall,13,0.0,166
Mudryk,13,0.0,179
Bella-Kotchap,13,0.0,456
M.França,13,0.0,208
Cresswell,13,0.0,517
Coufal,13,0.0,516
Cornet,13,0.0,515
Young,13,0.0,656
King,13,0.0,604
Grønbæk,13,,734
Maghoma,13,0.0,674
Monga,13,,792
Scarles,13,0.0,677
Mheuka,13,,781
Alex Moreno,13,0.0,26
Winks,13,0.0,309
Kristiansen,13,0.0,296
Vestergaard,13,0.0,307
Quansah,13,0.0,333
Reguilón,13,0.0,496
Renato Veiga,13,0.0,184
Evans,13,0.0,371
McTominay,13,0.0,381
Vinicius,13,0.0,258
H.Clarke,13,0.0,266
Skipp,13,0.0,501
Walker,13,0.0,363
Lallana,13,0.0,463
Cairney,13,0.0,243
Patterson,13,0.0,234
Y. Chermiti,13,0.0,237
Igor,13,0.0,128
Gilmour,13,0.0,124
Collyer,13,0.0,613
Osula,13,0.0,590
Arrizabalaga,13,0.0,152
Broja,13,0.0,156
March,13,0.0,132
Lewis-Skelly,13,0.0,597
Pedro Lima,13,0.0,561
Irving,13,0.0,576
Thiago,13,0.0,107
Konak,13,0.0,97
Forbs,13,0.0,655
Butler-Oyedeji,13,0.0,665
Boly,13,0.0,425
Jorginho,13,0.0,7
Clarke,13,,801
Fábio Vieira,13,0.0,1
Hein,13,0.0,5
Ramsdale,13,0.0,14
Raya,13,0.0,15
Barrenechea,13,0.0,30
Djiga,13,,769
Amougou,13,,771
Heath,13,,773
Anselmino,13,,774
Coby Ebere,13,,775
Fredricson,13,,777
Moorhouse,13,,778
Koné,13,,779
Morgan,13,,780
Samuels-Smith,13,,782
Graczyk,13,,783
Mané,13,,784
Echeverri,13,,785
Benjamin Fredrick,13,,786
Genesis Antwi,13,,787
Dermot Mee,13,,788
Neave,13,,789
Gower,13,,790
Charlie Tasker,13,,791
Diaby,13,0.0,34
Dobbin,13,0.0,37
Gauci,13,0.0,39
Hause,13,0.0,40
Iling Jr,13,0.0,41
Kesler-Hayden,13,0.0,43
Marschall,13,0.0,46
Silcott-Duberry,13,,728
Ajayi,13,,729
A. Garcia,13,,731
Khusanov,13,,732
Vitor Reis,13,,733
Arteta,13,,735
Guardiola,13,,736
Dendoncker,13,0.0,33
Welington,13,,718
Kayi Sanda,13,,719
Hennessey,13,,721
Adu-Adjei,13,,722
Sadi,13,,723
Sherif,13,,724
Coulibaly,13,,726
McKenna,13,,727
Danns,13,,709
Jimoh,13,,710
Okoduwa,13,,711
Akinmboni,13,,712
Soler,13,,713
Godfrey,13,,715
Kinsky,13,,716
Yang,13,,717
Lis,13,0.0,465
Lumley,13,0.0,466
Mara,13,0.0,468
McCarthy,13,0.0,469
A.Phillips,13,0.0,478
Austin,13,0.0,479
Kelleher,13,0.0,325
Pellistri,13,0.0,384
Amo-Ameyaw,13,0.0,451
Bazunu,13,0.0,454
Bree,13,0.0,457
Charles,13,0.0,458
Edozie,13,0.0,459
Edwards,13,0.0,460
Larios,13,0.0,464
Ortega Moreno,13,0.0,358
Rodrigo,13,0.0,360
Bayindir,13,0.0,367
Hannibal,13,0.0,373
Heaton,13,0.0,374
Lindelof,13,0.0,376
Malacia,13,0.0,379
Kuol,13,0.0,406
Lascelles,13,0.0,407
Odysseas,13,0.0,412
Pope,13,0.0,413
Ruddy,13,0.0,414
Targett,13,0.0,416
João Cancelo,13,0.0,353
Marcal,13,0.0,297
Ricardo,13,0.0,302
Souttar,13,0.0,303
Stolarczyk,13,0.0,304
Ward,13,0.0,215
A.Becker,13,0.0,310
Bajcetic,13,0.0,312
Clark,13,0.0,315
Scarlett,13,0.0,500
Solomon,13,0.0,502
Veliz,13,0.0,507
Vicario,13,0.0,508
Whiteman,13,0.0,510
Golding,13,0.0,292
Hermansen,13,0.0,293
Iversen,13,0.0,294
Bryan,13,0.0,483
Devine,13,0.0,485
Dragusin,13,0.0,486
E.Royal,13,0.0,487
Forster,13,0.0,488
Gray,13,0.0,489
Højbjerg,13,0.0,490
Lo Celso,13,0.0,493
McConnell,13,0.0,330
Morton,13,0.0,331
N.Phillips,13,0.0,332
R.Williams,13,0.0,334
Bobb,13,0.0,343
Carson,13,0.0,344
Ederson M.,13,0.0,347
J.Alvarez,13,0.0,352
Chiwome,13,0.0,539
Cundle,13,0.0,540
Holgate,13,0.0,225
J.Virginia,13,0.0,227
Maupay,13,0.0,229
Pickford,13,0.0,235
Benda,13,0.0,242
Harris,13,0.0,702
Fabianski,13,0.0,521
Foderingham,13,0.0,522
N.Aguerd,13,0.0,529
Zouma,13,0.0,532
B.Traore,13,0.0,534
Bentley,13,0.0,536
Chiquinho,13,0.0,537
Chirewa,13,0.0,538
Ndaba,13,0.0,279
Slicker,13,0.0,280
Walton,13,0.0,283
Woolfenden,13,0.0,284
Cannon,13,0.0,286
Choudhury,13,0.0,287
Areola,13,0.0,513
Earthy,13,0.0,519
Doak,13,0.0,318
Endo,13,0.0,320
Baggott,13,0.0,261
Edmundson,13,0.0,269
Harness,13,0.0,271
Humphreys,13,0.0,273
Ladapo,13,0.0,276
Luongo,13,0.0,277
Podence,13,0.0,562
Muric,13,0.0,568
Pivas,13,0.0,574
Wiley,13,0.0,575
Chukwuemeka,13,0.0,161
D.D.Fofana,13,0.0,164
Deivid,13,0.0,165
Gallagher,13,0.0,169
Fraser,13,0.0,397
Gonzalez,13,0.0,547
H.Bueno,13,0.0,549
Hodge,13,0.0,551
Hoever,13,0.0,552
José Sá,13,0.0,554
Kalajdžić,13,0.0,555
Holding,13,0.0,202
Johnstone,13,0.0,204
Matthews,13,0.0,209
Ozoh,13,0.0,212
Rak-Sakyi,13,0.0,695
Schlupp,13,0.0,214
Fábio Silva,13,0.0,545
Leno,13,0.0,248
Mbabu,13,0.0,250
Ream,13,0.0,253
Stansfield,13,0.0,256
Chadi Riad,13,0.0,195
Clyne,13,0.0,196
Ebiowei,13,0.0,197
Henderson,13,0.0,201
Sarmiento,13,0.0,141
Steele,13,0.0,142
Undav,13,0.0,143
Verbruggen,13,0.0,146
Webster,13,0.0,147
Andrey Santos,13,0.0,150
Ângelo,13,0.0,151
B.Badiashile,13,0.0,153
Godo,13,0.0,605
Alves,13,0.0,606
Kozlowski,13,0.0,130
Mazilu,13,0.0,133
Moder,13,0.0,137
O’Mahony,13,0.0,138
Offiah,13,0.0,139
Peupion,13,0.0,140
Jørgensen,13,0.0,581
Townsend,13,0.0,583
J.Cuenca,13,0.0,586
J.Araujo,13,0.0,592
Bogarde,13,0.0,598
Dennis,13,0.0,599
Moran,13,0.0,601
Trevitt,13,0.0,602
Gilchrist,13,0.0,170
Kellyman,13,0.0,173
Lukaku,13,0.0,175
M.Sarr,13,0.0,176
Marc Guiu,13,0.0,178
Petrović,13,0.0,183
Sánchez,13,0.0,185
Ahamada,13,0.0,190
G.Nunes,13,0.0,634
Meupiyou,13,0.0,637
Oulad M'hand,13,0.0,638
Setford,13,0.0,639
Swinkels,13,0.0,640
Zych,13,0.0,641
Casey,13,0.0,643
Umeh-Chibueze,13,0.0,644
Lankshear,13,0.0,609
Metcalfe,13,0.0,614
Rushworth,13,0.0,615
Begovic,13,0.0,624
Kaboré,13,0.0,626
Dixon,13,0.0,627
Ogbene,13,0.0,632
Valdimarsson,13,0.0,109
Zanka,13,0.0,112
Baker-Boaitey,13,0.0,114
Barco,13,0.0,116
Cozier-Duberry,13,0.0,118
Dahoud,13,0.0,119
Gross,13,0.0,125
I.Osman,13,0.0,127
Bergström,13,0.0,154
Bettinelli,13,0.0,155
Casadei,13,0.0,158
Chilwell,13,0.0,160
Mee,13,0.0,100
Onyeka,13,0.0,102
Peart-Harris,13,0.0,103
Toney,13,0.0,108
Paulsen,13,0.0,75
Travers,13,0.0,84
Brierley,13,0.0,87
Dasilva,13,0.0,90
Flekken,13,0.0,91
Henry,13,0.0,92
Hickey,13,0.0,93
Ji-soo,13,0.0,96
Amass,13,0.0,670
Wright,13,0.0,671
Simpson-Pusey,13,0.0,672
