web_name,gw,cc,player_id
Samuels-Smith,11,,782
Cashin,11,,763
Cassanova,11,,760
Heaton,11,0,374
Knight,11,,758
Anselmino,11,,774
Heath,11,,773
Amougou,11,,771
Djiga,11,,769
Barrenechea,11,0,30
Tomiyasu,11,0,22
Raya,11,0,15
Ramsdale,11,0,14
Hein,11,0,5
Fábio Vieira,11,0,1
Eyestone,11,,759
Hannibal,11,0,373
Evans,11,0,371
Bayindir,11,0,367
Ortega Moreno,11,0,358
João Cancelo,11,0,353
Lascelles,11,0,407
Iraola,11,,738
Emery,11,,737
Anthony,11,0,61
Aarons,11,0,59
Van Nistelrooy,11,,754
Sinisalo,11,0,55
Olsen,11,0,51
Nuno,11,,747
Howe,11,,746
Amorim,11,,745
Slot,11,,744
Moyes,11,,742
Glasner,11,,741
Maresca,11,,740
Porter,11,,756
Sousa,11,0,56
Fábio Silva,11,0,545
D.D.Fofana,11,0,164
Chukwuemeka,11,0,161
Wiley,11,0,575
Pivas,11,0,574
Muric,11,0,568
S.Bueno,11,0,564
Podence,11,0,562
Petrović,11,0,183
M.Sarr,11,0,176
Edmundson,11,0,269
Kellyman,11,0,173
Gilchrist,11,0,170
Gallagher,11,0,169
Deivid,11,0,165
J.Virginia,11,0,227
Holgate,11,0,225
Cannon,11,0,286
Woolfenden,11,0,284
Slicker,11,0,280
Stansfield,11,0,256
Lukaku,11,0,175
Bettinelli,11,0,155
Bergström,11,0,154
Onyeka,11,0,102
Mee,11,0,100
Konak,11,0,97
Alves,11,0,606
Godo,11,0,605
Trevitt,11,0,602
Moran,11,0,601
Coleman,11,0,221
Ozoh,11,0,212
Matthews,11,0,209
Clarke,11,,801
Holding,11,0,202
Kalajdžić,11,0,555
Hoever,11,0,552
Hodge,11,0,551
H.Bueno,11,0,549
Gonzalez,11,0,547
Ward,11,0,215
Okoli,11,0,301
Marcal,11,0,297
Iversen,11,0,294
Højbjerg,11,0,490
Forster,11,0,488
E.Royal,11,0,487
Devine,11,0,485
Bryan,11,0,483
Doak,11,0,318
Clark,11,0,315
Ream,11,0,253
Vinicius,11,0,258
Whiteman,11,0,510
Vicario,11,0,508
Veliz,11,0,507
Solomon,11,0,502
Lo Celso,11,0,493
Ndaba,11,0,279
Luongo,11,0,277
Ladapo,11,0,276
Humphreys,11,0,273
Harness,11,0,271
Bajcetic,11,0,312
Mbabu,11,0,250
Benda,11,0,242
Y. Chermiti,11,0,237
Maupay,11,0,229
B.Traore,11,0,534
Zouma,11,0,532
N.Aguerd,11,0,529
Foderingham,11,0,522
Fabianski,11,0,521
Ricardo,11,0,302
Cornet,11,0,515
Areola,11,0,513
Ebiowei,11,0,197
Chadi Riad,11,0,195
Cundle,11,0,540
Chiwome,11,0,539
Chirewa,11,0,538
Bentley,11,0,536
Stolarczyk,11,0,304
Souttar,11,0,303
B.Fernandes,12,3,366
M.Salah,12,1,328
Palmer,12,3,182
Enzo,12,3,168
Mbeumo,12,2,99
Kulusevski,12,3,492
Damsgaard,12,1,89
Ødegaard,12,6,13
Tielemans,12,3,57
Andreas,12,2,240
Rice,12,0,16
Iwobi,12,1,247
Luis Díaz,12,2,327
Pedro Porro,12,0,495
Eze,12,0,199
Davis,12,1,267
Szoboszlai,12,3,336
Son,12,2,503
De Bruyne,12,2,345
Cunha,12,1,541
Saka,12,4,17
Gordon,12,1,398
Alexander-Arnold,12,0,311
Gibbs-White,12,0,433
Bowen,12,3,514
Rogers,12,1,54
Bruno G.,12,4,394
Cook,12,4,64
Bernardo,12,4,342
Semenyo,12,1,78
Hudson-Odoi,12,0,434
Elanga,12,0,432
Mac Allister,12,1,329
Kluivert,12,2,71
Foden,12,0,348
Neto,12,0,73
Robinson,12,1,255
Savinho,12,2,571
Maddison,12,0,494
Christie,12,0,63
Isak,12,1,401
Amad,12,2,364
Muñoz,12,2,211
I.Sarr,12,1,585
Adama,12,0,239
Trossard,12,1,23
Mitchell,12,1,210
Robertson,12,5,335
Sancho,12,0,386
J.Murphy,12,0,402
Martinelli,12,0,9
L.Paquetá,12,2,527
Gündogan,12,2,625
El Khannouss,12,0,635
Tavernier,12,1,83
Garnacho,12,0,372
Mitoma,12,0,136
Digne,12,0,36
Aït-Nouri,12,0,533
O.Dango,12,1,74
Anderson,12,0,423
Manning,12,0,467
Hall,12,2,399
McNeil,12,3,230
Gakpo,12,1,321
Kerkez,12,2,70
Harrison,12,0,224
Madueke,12,2,177
M.Fernandes,12,1,623
João Pedro,12,2,129
Kudus,12,0,525
Wan-Bissaka,12,0,388
Kovačić,12,0,354
Hughes,12,2,203
Doku,12,0,346
Caicedo,12,0,157
McGinn,12,3,48
N.Jackson,12,1,180
Rashford,12,1,385
Mateta,12,2,207
Ayari,12,1,600
Wharton,12,0,216
Haaland,12,2,351
Dalot,12,0,369
Gvardiol,12,8,350
Hutchinson,12,1,274
A.Doucoure,12,0,217
Gravenberch,12,3,323
Estupiñan,12,0,122
Bellegarde,12,0,535
Eriksen,12,0,370
Lukić,12,0,249
Buonanotte,12,0,117
Grealish,12,2,349
Wissa,12,1,110
Watkins,12,0,58
Minteh,12,0,135
Lewis-Potter,12,0,98
Walker-Peters,12,0,476
Joelinton,12,1,403
J.Clarke,12,1,631
Evanilson,12,0,617
Mavididi,12,0,298
Barnes,12,0,392
Livramento,12,2,409
Raúl,12,0,252
Willock,12,0,420
Matheus N.,12,0,356
J.Gomes,12,1,553
N.Semedo,12,2,559
Gusto,12,0,171
Tonali,12,0,417
Casemiro,12,1,368
Ramsey,12,0,53
Mykolenko,12,2,231
Dibling,12,1,608
Baleba,12,0,115
Delap,12,0,268
Schade,12,0,106
Georginio,12,0,618
Young,12,3,656
Jones,12,0,324
Lindstrøm,12,2,577
Gana,12,4,222
Cucurella,12,1,163
Kamada,12,0,205
Wood,12,0,447
Welbeck,12,2,148
Johnson,12,0,275
Morsy,12,1,278
Smith Rowe,12,0,19
Kristiansen,12,2,296
Vardy,12,0,306
Trippier,12,0,418
Mazraoui,12,1,594
Maatsen,12,1,45
Wilson,12,0,259
Ward-Prowse,12,2,531
Nørgaard,12,1,101
Thomas,12,0,20
J.Timber,12,2,6
Ndiaye,12,4,232
O'Riley,12,0,629
Yates,12,0,449
Winks,12,0,309
Berge,12,0,622
Strand Larsen,12,1,566
Sugawara,12,0,474
Summerville,12,0,587
N.Williams,12,0,437
Havertz,12,0,4
Aribo,12,0,452
Udogie,12,1,505
P.M.Sarr,12,0,499
Tsimikas,12,0,337
Kilman,12,0,524
Emerson,12,1,520
Tarkowski,12,3,236
Bailey,12,2,28
Adams,12,0,60
Brooks,12,1,62
André,12,0,642
Guéhi,12,0,200
J.Ayew,12,0,192
Downes,12,0,518
Enciso,12,0,121
Jensen,12,1,95
Ndidi,12,0,300
Aina,12,0,422
Merino,12,0,633
Gruda,12,0,595
Ugochukwu,12,0,188
Souček,12,0,530
Jota Silva,12,0,596
Huijsen,12,0,580
Harwood-Bellis,12,1,461
Van Hecke,12,0,144
Janelt,12,1,94
Solanke,12,2,82
Mainoo,12,0,378
Hinshelwood,12,0,126
Nkunku,12,0,181
Roerslev,12,0,105
Højlund,12,1,375
Füllkrug,12,0,589
C.Soler,12,0,654
Adingra,12,0,113
Justin,12,0,295
Dominguez,12,0,431
Sarabia,12,0,565
Nelson,12,0,10
Marmoush,12,,755
M.Asensio,12,,762
Gabriel,12,0,3
Murillo,12,1,436
Alcaraz,12,0,450
Virgil,12,0,339
Nketiah,12,0,11
R.Gomes,12,2,563
Colwill,12,0,162
Nwaneri,12,1,12
Wieffer,12,0,149
Zirkzee,12,0,389
Garner,12,0,223
Bergvall,12,0,481
Diogo J.,12,0,317
Doherty,12,0,543
Guedes,12,0,548
Álvarez,12,0,511
Spence,12,0,504
Cajuste,12,0,619
Zabarnyi,12,2,85
Scott,12,0,77
James,12,0,172
Castagne,12,0,244
B.Soumaré,12,0,285
Mario Jr.,12,2,557
Burns,12,3,264
Werner,12,1,509
Cash,12,0,32
Ugarte,12,1,652
Konaté,12,0,326
Tel,12,,768
Sessegnon,12,0,579
Kamaldeen,12,0,462
Kamara,12,0,42
Skipp,12,1,501
Lerma,12,0,206
Barkley,12,0,29
Ajer,12,0,86
Collins,12,0,88
Akanji,12,0,340
Armstrong,12,1,603
Smallbone,12,0,471
Yarmoliuk,12,0,111
Martinez,12,0,47
Sinisterra,12,0,80
Bentancur,12,0,480
Toti,12,0,567
Cairney,12,1,243
Antonio,12,0,512
Darwin,12,1,316
Bree,12,0,457
G.Jesus,12,2,2
Philip,12,0,76
Burn,12,0,395
Beto,12,0,218
Mangala,12,0,651
Sterling,12,1,186
Milenković,12,0,573
Onana,12,0,233
Chaplin,12,0,265
Pinnock,12,1,104
Onuachu,12,0,470
McAteer,12,0,299
Sosa,12,2,620
Alex Moreno,12,0,26
Chalobah,12,0,159
Lewis-Skelly,12,0,597
Smith,12,0,81
Dorgu,12,,766
Tierney,12,0,21
White,12,0,24
Walker,12,0,363
Doyle,12,0,544
Burgess,12,0,263
Tete,12,1,257
Romero,12,0,498
Cresswell,12,0,517
Munetsi,12,,770
Muniz,12,1,251
Lavia,12,0,174
Calvert-Lewin,12,1,220
Saliba,12,0,18
Lewis,12,0,355
Lacroix,12,0,650
W.Fofana,12,0,189
Devenny,12,0,645
Veltman,12,0,145
Bissouma,12,0,482
Elliott,12,0,319
Maguire,12,0,377
João Félix,12,1,621
Van den Berg,12,0,338
De Ligt,12,0,593
De Cordova-Reid,12,0,290
O'Brien,12,0,582
Calafiori,12,0,578
Ings,12,1,523
Coufal,12,1,516
Jaden,12,0,569
A.Fatawu,12,0,570
Broadhead,12,0,262
Bradley,12,0,313
Odobert,12,0,612
Dunk,12,0,120
Mount,12,0,382
Rúben,12,0,361
Lamptey,12,0,131
Gómez,12,,714
Mavropanos,12,0,528
Disasi,12,0,167
Taylor,12,0,281
Ferguson,12,0,123
Bednarek,12,0,455
F.Kadıoğlu,12,0,628
Senesi,12,0,79
Phillips,12,0,359
Konsa,12,0,44
Schär,12,0,415
Willian,12,,772
George,12,,696
Shaw,12,0,387
Enes Ünal,12,1,65
Sangaré,12,0,442
Dragusin,12,0,486
Faes,12,0,291
Broja,12,0,156
Agbadou,12,,720
Duran,12,1,38
Hirst,12,0,272
Richarlison,12,0,497
Longstaff,12,0,410
Archer,12,0,27
Patterson,12,0,234
Tuanzebe,12,0,282
Kayode,12,,757
Lallana,12,0,463
Townsend,12,0,583
O’Reilly,12,0,607
Ederson M.,12,0,347
Szmodics,12,0,611
Milner,12,0,134
Carvalho,12,0,314
Mings,12,0,49
Hee Chan,12,0,550
Almirón,12,0,391
Branthwaite,12,0,219
Clyne,12,0,196
A. Garcia,12,,731
Bassey,12,1,241
L.Guilherme,12,0,526
Andersen,12,0,191
Dewsbury-Hall,12,0,166
Jebbison,12,0,69
Jorginho,12,1,7
Hill,12,0,68
Kiwior,12,0,8
Vestergaard,12,0,307
March,12,0,132
Webster,12,0,147
Moder,12,0,137
Moore,12,0,610
Stephens,12,0,472
Brereton Díaz,12,0,584
King,12,0,604
Lindelof,12,0,376
Antony,12,0,365
O'Shea,12,0,630
G.Rodríguez,12,0,588
Greaves,12,0,270
Iroegbunam,12,0,226
Diop,12,0,245
Welington,12,,718
Jay Robinson,12,,798
Zinchenko,12,0,25
Kelly,12,1,404
Schlupp,12,0,214
Khusanov,12,,732
Pau,12,0,52
Fraser,12,1,397
Todibo,12,0,591
Gray,12,0,489
Al-Hamadi,12,0,260
Van de Ven,12,0,506
Pickford,12,0,235
Leno,12,0,248
Choudhury,12,0,287
José Sá,12,0,554
Yoro,12,0,572
Mosquera,12,0,558
Pedro Lima,12,0,561
Mudryk,12,0,179
C.Richards,12,0,194
Henderson,12,0,201
Edouard,12,0,198
Dawson,12,0,542
Flekken,12,0,91
Scarles,12,0,677
Malen,12,,725
Collyer,12,0,613
Chilwell,12,0,160
Tosin,12,0,187
Davies,12,0,669
Endo,12,0,320
Bogarde,12,0,598
Thiago,12,0,107
Ogbene,12,0,632
McAtee,12,0,357
Stones,12,0,362
Awoniyi,12,0,424
Danso,12,,767
Reguilón,12,0,496
Agbinone,12,0,646
Orford,12,,701
H.Clarke,12,0,266
Quansah,12,0,333
Amo-Ameyaw,12,0,451
Bobb,12,0,343
Aké,12,0,341
Rodrigo,12,0,360
Daka,12,0,289
Pope,12,0,413
Miley,12,0,411
Krafth,12,0,405
Sels,12,0,443
Malacia,12,0,379
Edozie,12,0,459
Osula,12,0,590
Verbruggen,12,0,146
Arrizabalaga,12,0,152
Johnstone,12,0,204
Sánchez,12,0,185
Irving,12,0,576
Marc Guiu,12,0,178
Keane,12,0,228
Scarlett,12,0,500
Igor,12,0,128
Walton,12,0,283
Reed,12,0,254
Amass,12,0,670
C.Doucouré,12,0,193
Maghoma,12,0,674
Chiquinho,12,0,537
A.Becker,12,0,310
Forbs,12,0,655
Coady,12,0,288
Esse,12,,730
Buendia,12,1,31
Grønbæk,12,,734
N.Gonzalez,12,,765
Kinsky,12,,716
Fletcher,12,0,667
Dahoud,12,0,119
Cahill,12,0,668
McKenna,12,,727
Cozier-Duberry,12,0,118
Barco,12,0,116
Baker-Boaitey,12,0,114
Zanka,12,0,112
Sherif,12,,724
Valdimarsson,12,0,109
Lankshear,12,0,609
Toney,12,0,108
Peart-Harris,12,0,103
Rushworth,12,0,615
Sadi,12,,723
Metcalfe,12,0,614
Coulibaly,12,,726
Morato,12,0,653
Meghoma,12,0,649
Wheatley,12,0,648
Rodney,12,0,647
Kporha,12,0,666
Butler-Oyedeji,12,0,665
Pond,12,0,664
Samuels,12,0,663
Nichols,12,0,662
I.Osman,12,0,127
Jaros,12,0,660
Kabia,12,0,659
Kayi Sanda,12,,719
Fitzgerald,12,0,673
Hennessey,12,,721
Simpson-Pusey,12,0,672
Wright,12,0,671
Adu-Adjei,12,,722
Yogane,12,0,661
O’Mahony,12,0,138
Mazilu,12,0,133
Kozlowski,12,0,130
Ahamada,12,0,190
Jimoh,12,,710
Okoduwa,12,,711
Renato Veiga,12,0,184
B.Badiashile,12,0,153
Akinmboni,12,,712
Ângelo,12,0,151
Gross,12,0,125
Soler,12,,713
Undav,12,0,143
Steele,12,0,142
Godfrey,12,,715
Sarmiento,12,0,141
Dennis,12,0,599
J.Araujo,12,0,592
Casadei,12,0,158
J.Cuenca,12,0,586
Jørgensen,12,0,581
Andrey Santos,12,0,150
Diaby,12,0,34
Gilmour,12,0,124
Silcott-Duberry,12,,728
Setford,12,0,639
Oulad M'hand,12,0,638
Meupiyou,12,0,637
Chiesa,12,0,636
G.Nunes,12,0,634
Dixon,12,0,627
Danns,12,,709
Offiah,12,0,139
Begovic,12,0,624
Brierley,12,0,87
Travers,12,0,84
Paulsen,12,0,75
Mepham,12,0,72
H.Traorè,12,0,67
Faivre,12,0,66
Swinkels,12,0,640
Peupion,12,0,140
Kaboré,12,0,626
Yang,12,,717
Kuol,12,0,406
Morgan,12,,780
Hayden,12,0,400
Dúbravka,12,0,396
Botman,12,0,393
A.Murphy,12,0,390
Mheuka,12,,781
Tom Taylor,12,,800
Olusesi,12,0,683
McConville,12,0,681
Diego Carlos,12,0,35
Kinsey,12,0,680
Dobbin,12,0,37
Gauci,12,0,39
Broggio,12,0,679
Bates,12,0,678
Hause,12,0,40
Nedeljkovic,12,0,50
Obi,12,,776
Coby Ebere,12,,775
Gower,12,,790
Neave,12,,789
Dermot Mee,12,,788
Fredricson,12,,777
Genesis Antwi,12,,787
Benjamin Fredrick,12,,786
Echeverri,12,,785
Charlie Tasker,12,,791
Moorhouse,12,,778
Graczyk,12,,783
Boniface,12,,799
Jake Evans,12,,797
Koné,12,,779
Olabade Aluko,12,,796
Harry Howell,12,,795
Freddie Simmonds,12,,794
Jack Henry-Francis,12,,793
Monga,12,,792
Mané,12,,784
Wilson-Brown,12,,708
Rees-Dottin,12,,707
Abbott,12,,706
Vitor Reis,12,,733
Arthur,12,,705
Brits,12,,704
Alleyne,12,,703
Harris,12,,702
Arteta,12,,735
Marsh,12,0,676
Guardiola,12,,736
Dendoncker,12,0,33
Casey,12,0,643
Zych,12,0,641
Ji-soo,12,0,96
Hickey,12,0,93
Henry,12,0,92
Dasilva,12,0,90
Heaven,12,0,658
Kacurri,12,0,657
Umeh-Chibueze,12,0,644
Wilson-Esbrand,12,0,675
Kukonki,12,,691
Iling Jr,12,0,41
Amissah,12,,690
Williams-Barnett,12,,689
Nyoni,12,,688
Winterburn,12,,687
Mayers,12,,686
Slater,12,,685
Hardy,12,0,684
Nallo,12,,692
Marschall,12,0,46
Dorrington,12,,699
Hürzeler,12,,739
Mubama,12,,698
Acheampong,12,,697
Rak-Sakyi,12,,695
Ajayi,12,,729
Cartwright,12,,694
O'Brien-Whitmarsh,12,,693
Kesler-Hayden,12,0,43
Stewart,12,0,473
Targett,12,0,416
Ruddy,12,0,414
Odysseas,12,0,412
O.Richards,12,0,438
Mighten,12,0,435
Danilo,12,0,429
M.França,12,0,208
C.Miguel,12,0,427
Bowler,12,0,426
Boly,12,0,425
Worrall,12,0,448
Ui-jo,12,0,446
Turner,12,0,445
Toffolo,12,0,444
Panzo,12,0,441
Omobamidele,12,0,440
Da Silva Moreira,12,0,428
Baggott,12,0,261
N.Phillips,12,0,332
Morton,12,0,331
McConnell,12,0,330
Kelleher,12,0,325
Pellistri,12,0,384
McTominay,12,0,381
Bella-Kotchap,12,0,456
Bazunu,12,0,454
J.Alvarez,12,0,352
A.Phillips,12,0,478
R.Williams,12,0,334
McCarthy,12,0,469
Mara,12,0,468
Lumley,12,0,466
Lis,12,0,465
Larios,12,0,464
Edwards,12,0,460
Charles,12,0,458
Hermansen,12,0,293
Golding,12,0,292
Austin,12,0,479
Carson,12,0,344
Silva,12,,753
Frank,12,,752
Pereira,12,,751
Potter,12,,750
Postecoglou,12,,749
Rusk,12,,748
Samuels-Smith,12,,782
Cashin,12,,763
Cassanova,12,,760
Heaton,12,0,374
Knight,12,,758
Anselmino,12,,774
Heath,12,,773
Amougou,12,,771
Djiga,12,,769
Barrenechea,12,0,30
Tomiyasu,12,0,22
Raya,12,0,15
Ramsdale,12,0,14
Hein,12,0,5
Fábio Vieira,12,0,1
Eyestone,12,,759
Hannibal,12,0,373
Evans,12,0,371
Bayindir,12,0,367
Ortega Moreno,12,0,358
João Cancelo,12,0,353
Lascelles,12,0,407
Iraola,12,,738
Emery,12,,737
Anthony,12,0,61
Aarons,12,0,59
Van Nistelrooy,12,,754
Sinisalo,12,0,55
Olsen,12,0,51
Nuno,12,,747
Howe,12,,746
Amorim,12,,745
Slot,12,,744
Moyes,12,,742
Glasner,12,,741
Maresca,12,,740
Porter,12,,756
Sousa,12,0,56
Fábio Silva,12,0,545
D.D.Fofana,12,0,164
Chukwuemeka,12,0,161
Wiley,12,0,575
Pivas,12,0,574
Muric,12,0,568
S.Bueno,12,0,564
Podence,12,0,562
Petrović,12,0,183
M.Sarr,12,0,176
Edmundson,12,0,269
Kellyman,12,0,173
Gilchrist,12,0,170
Gallagher,12,0,169
Deivid,12,0,165
J.Virginia,12,0,227
Holgate,12,0,225
Cannon,12,0,286
Woolfenden,12,0,284
Slicker,12,0,280
Stansfield,12,0,256
Lukaku,12,0,175
Bettinelli,12,0,155
Bergström,12,0,154
Onyeka,12,0,102
Mee,12,0,100
Konak,12,0,97
Alves,12,0,606
Godo,12,0,605
Trevitt,12,0,602
Moran,12,0,601
Coleman,12,0,221
Ozoh,12,0,212
Matthews,12,0,209
Clarke,12,,801
Holding,12,0,202
Kalajdžić,12,0,555
Hoever,12,0,552
Hodge,12,0,551
H.Bueno,12,0,549
Gonzalez,12,0,547
Ward,12,0,215
Okoli,12,0,301
Marcal,12,0,297
Iversen,12,0,294
Højbjerg,12,0,490
Forster,12,0,488
E.Royal,12,0,487
Devine,12,0,485
Bryan,12,0,483
Doak,12,0,318
Clark,12,0,315
Ream,12,0,253
Vinicius,12,0,258
Whiteman,12,0,510
Vicario,12,0,508
Veliz,12,0,507
Solomon,12,0,502
Lo Celso,12,0,493
Ndaba,12,0,279
Luongo,12,0,277
Ladapo,12,0,276
Humphreys,12,0,273
Harness,12,0,271
Bajcetic,12,0,312
Mbabu,12,0,250
Benda,12,0,242
Y. Chermiti,12,0,237
Maupay,12,0,229
B.Traore,12,0,534
Zouma,12,0,532
N.Aguerd,12,0,529
Foderingham,12,0,522
Fabianski,12,0,521
Ricardo,12,0,302
Cornet,12,0,515
Areola,12,0,513
Ebiowei,12,0,197
Chadi Riad,12,0,195
Cundle,12,0,540
Chiwome,12,0,539
Chirewa,12,0,538
Bentley,12,0,536
Stolarczyk,12,0,304
Souttar,12,0,303
B.Fernandes,13,2,366
M.Salah,13,1,328
Palmer,13,2,182
Enzo,13,2,168
Mbeumo,13,1,99
Kulusevski,13,0,492
Damsgaard,13,1,89
Ødegaard,13,1,13
Tielemans,13,4,57
Andreas,13,0,240
Rice,13,3,16
Iwobi,13,2,247
Luis Díaz,13,1,327
Pedro Porro,13,1,495
Eze,13,3,199
Davis,13,3,267
Szoboszlai,13,4,336
Son,13,1,503
De Bruyne,13,0,345
Cunha,13,2,541
Saka,13,4,17
Gordon,13,1,398
Alexander-Arnold,13,2,311
Gibbs-White,13,1,433
Bowen,13,0,514
Rogers,13,0,54
Bruno G.,13,0,394
Cook,13,0,64
Bernardo,13,1,342
Semenyo,13,0,78
Hudson-Odoi,13,2,434
Elanga,13,0,432
Mac Allister,13,2,329
Kluivert,13,2,71
Foden,13,1,348
Neto,13,0,73
Robinson,13,0,255
Savinho,13,0,571
Maddison,13,1,494
Christie,13,0,63
Isak,13,0,401
Amad,13,3,364
Muñoz,13,1,211
I.Sarr,13,2,585
Adama,13,0,239
Trossard,13,2,23
Mitchell,13,0,210
Robertson,13,1,335
Sancho,13,0,386
J.Murphy,13,0,402
Martinelli,13,0,9
L.Paquetá,13,3,527
Gündogan,13,0,625
El Khannouss,13,0,635
Tavernier,13,2,83
Garnacho,13,0,372
Mitoma,13,3,136
Digne,13,1,36
Aït-Nouri,13,0,533
O.Dango,13,0,74
Anderson,13,3,423
Manning,13,1,467
Hall,13,0,399
McNeil,13,1,230
Gakpo,13,1,321
Kerkez,13,0,70
Harrison,13,0,224
Madueke,13,1,177
M.Fernandes,13,0,623
João Pedro,13,1,129
Kudus,13,0,525
Wan-Bissaka,13,0,388
Kovačić,13,0,354
Hughes,13,1,203
Doku,13,1,346
Caicedo,13,3,157
McGinn,13,1,48
N.Jackson,13,1,180
Rashford,13,1,385
Mateta,13,0,207
Ayari,13,1,600
Wharton,13,0,216
Haaland,13,1,351
Dalot,13,0,369
Gvardiol,13,0,350
Hutchinson,13,0,274
A.Doucoure,13,2,217
Gravenberch,13,1,323
Estupiñan,13,5,122
Bellegarde,13,1,535
Eriksen,13,0,370
Lukić,13,2,249
Buonanotte,13,1,117
Grealish,13,0,349
Wissa,13,1,110
Watkins,13,1,58
Minteh,13,2,135
Lewis-Potter,13,1,98
Walker-Peters,13,0,476
Joelinton,13,0,403
J.Clarke,13,1,631
Evanilson,13,1,617
Mavididi,13,1,298
Barnes,13,0,392
Livramento,13,0,409
Raúl,13,0,252
Willock,13,0,420
Matheus N.,13,0,356
J.Gomes,13,0,553
N.Semedo,13,0,559
Gusto,13,0,171
Tonali,13,0,417
Casemiro,13,0,368
Ramsey,13,0,53
Mykolenko,13,0,231
Dibling,13,2,608
Baleba,13,0,115
Delap,13,1,268
Schade,13,1,106
Georginio,13,0,618
Young,13,0,656
Jones,13,0,324
Lindstrøm,13,0,577
Gana,13,1,222
Cucurella,13,0,163
Kamada,13,0,205
Wood,13,0,447
Welbeck,13,0,148
Johnson,13,0,275
Morsy,13,0,278
Smith Rowe,13,1,19
Kristiansen,13,0,296
Vardy,13,1,306
Trippier,13,0,418
Mazraoui,13,0,594
Maatsen,13,0,45
Wilson,13,0,259
Ward-Prowse,13,0,531
Nørgaard,13,0,101
Thomas,13,0,20
J.Timber,13,0,6
Ndiaye,13,0,232
O'Riley,13,0,629
Yates,13,0,449
Winks,13,0,309
Berge,13,0,622
Strand Larsen,13,0,566
Sugawara,13,2,474
Summerville,13,0,587
N.Williams,13,1,437
Havertz,13,0,4
Aribo,13,1,452
Udogie,13,0,505
P.M.Sarr,13,0,499
Tsimikas,13,0,337
Kilman,13,0,524
Emerson,13,0,520
Tarkowski,13,0,236
Bailey,13,0,28
Adams,13,0,60
Brooks,13,1,62
André,13,0,642
Guéhi,13,3,200
J.Ayew,13,0,192
Downes,13,0,518
Enciso,13,0,121
Jensen,13,0,95
Ndidi,13,0,300
Aina,13,0,422
Merino,13,0,633
Gruda,13,0,595
Ugochukwu,13,0,188
Souček,13,0,530
Jota Silva,13,1,596
Huijsen,13,1,580
Harwood-Bellis,13,0,461
Van Hecke,13,1,144
Janelt,13,0,94
Solanke,13,0,82
Mainoo,13,0,378
Hinshelwood,13,0,126
Nkunku,13,1,181
Roerslev,13,0,105
Højlund,13,0,375
Füllkrug,13,0,589
C.Soler,13,1,654
Adingra,13,1,113
Justin,13,0,295
Dominguez,13,0,431
Sarabia,13,0,565
Nelson,13,3,10
Marmoush,13,,755
M.Asensio,13,,762
Gabriel,13,0,3
Murillo,13,0,436
Alcaraz,13,0,450
Virgil,13,0,339
Nketiah,13,0,11
R.Gomes,13,1,563
Colwill,13,0,162
Nwaneri,13,0,12
Wieffer,13,0,149
Zirkzee,13,2,389
Garner,13,0,223
Bergvall,13,0,481
Diogo J.,13,0,317
Doherty,13,0,543
Guedes,13,1,548
Álvarez,13,0,511
Spence,13,0,504
Cajuste,13,0,619
Zabarnyi,13,0,85
Scott,13,0,77
James,13,0,172
Castagne,13,0,244
B.Soumaré,13,0,285
Mario Jr.,13,1,557
Burns,13,0,264
Werner,13,2,509
Cash,13,0,32
Ugarte,13,0,652
Konaté,13,0,326
Tel,13,,768
Sessegnon,13,0,579
Kamaldeen,13,0,462
Kamara,13,0,42
Skipp,13,0,501
Lerma,13,1,206
Barkley,13,0,29
Ajer,13,0,86
Collins,13,1,88
Akanji,13,0,340
Armstrong,13,1,603
Smallbone,13,0,471
Yarmoliuk,13,1,111
Martinez,13,0,47
Sinisterra,13,0,80
Bentancur,13,0,480
Toti,13,0,567
Cairney,13,0,243
Antonio,13,1,512
Darwin,13,1,316
Bree,13,0,457
G.Jesus,13,0,2
Philip,13,0,76
Burn,13,0,395
Beto,13,0,218
Mangala,13,0,651
Sterling,13,1,186
Milenković,13,0,573
Onana,13,0,233
Chaplin,13,0,265
Pinnock,13,1,104
Onuachu,13,0,470
McAteer,13,0,299
Sosa,13,1,620
Alex Moreno,13,0,26
Chalobah,13,1,159
Lewis-Skelly,13,0,597
Smith,13,0,81
Dorgu,13,,766
Tierney,13,0,21
White,13,0,24
Walker,13,1,363
Doyle,13,0,544
Burgess,13,0,263
Tete,13,1,257
Romero,13,0,498
Cresswell,13,0,517
Munetsi,13,,770
Muniz,13,0,251
Lavia,13,0,174
Calvert-Lewin,13,0,220
Saliba,13,0,18
Lewis,13,0,355
Lacroix,13,0,650
W.Fofana,13,0,189
Devenny,13,1,645
Veltman,13,0,145
Bissouma,13,0,482
Elliott,13,0,319
Maguire,13,0,377
João Félix,13,0,621
Van den Berg,13,1,338
De Ligt,13,0,593
De Cordova-Reid,13,0,290
O'Brien,13,0,582
Calafiori,13,0,578
Ings,13,0,523
Coufal,13,0,516
Jaden,13,1,569
A.Fatawu,13,0,570
Broadhead,13,0,262
Bradley,13,0,313
Odobert,13,0,612
Dunk,13,0,120
Mount,13,0,382
Rúben,13,1,361
Lamptey,13,1,131
Gómez,13,,714
Mavropanos,13,0,528
Disasi,13,0,167
Taylor,13,2,281
Ferguson,13,0,123
Bednarek,13,0,455
F.Kadıoğlu,13,0,628
Senesi,13,1,79
Phillips,13,0,359
